DEPMD__m,WOB_AVG__tf,DEPTVD__m,ROPA_AVG__m/h,TORQ_AVG__kLbf.ft,SURFRPM_AVG__rpm,MOTORRPM_AVG__rpm,BITRPM_AVG__rpm,SPP_AVG__Psi,CHKP_AVG__Psi,CEMENTP_AVG__Psi,SPM01_AVG__Stk/min,SPM02_AVG__Stk/min,SPM03_AVG__Stk/min,PITACTIVE_AVG__bbl,FLOWIN_AVG__gal/min,FLOWOUTP_AVG__%,DIN_AVG__ppg,TIN_AVG__C,DOUT_AVG__ppg,TOUT_AVG__C,HP__hp,DOC__in/rev,MSE__ksi,Comments__TOC/TOP,well,cluster
3296,1.62,3075.56,72.87,5.81,77,0,77.0,1489,0,0,89,89,0,246.17,763,27.09,11.69,43.147,11.7,47.3,85.18088347,0.620973515,12.49585099,TOC,,8
3297,1.61,3076.41,72.79,5.77,77,0,77.0,1490,0,0,89,89,0,246.141,763,27.37,11.69,43.144,11.7,47.3,84.59444021,0.620291782,12.42343579,TOC,,8
3298,1.6,3077.26,73.94,5.8,77,0,77.0,1489,0,0,89,89,0,246.278,763,27.73,11.7,43.144,11.7,47.2,85.03427266,0.630091693,12.2940694,TOC,,8
3299,1.6,3078.12,75.66,5.8,77,0,77.0,1490,0,0,89,89,0,246.388,763,29.31,11.69,43.188,11.7,47.1,85.03427266,0.644748952,12.01602143,TOC,,8
3300,1.59,3078.97,73.15,5.86,77,0,77.0,1489,0,0,89,89,0,246.259,762,27.44,11.7,43.219,11.7,47.2,85.91393755,0.62335958,12.55365735,TOC,,8
3301,1.58,3079.83,71.63,5.87,77,0,77.0,1491,0,0,89,89,0,246.044,764,29.99,11.69,43.226,11.7,47.3,86.06054836,0.610406654,12.84008823,TOC,,8
3302,1.58,3080.69,73.34,5.8,77,0,77.0,1491,0,0,89,89,0,245.814,763,29.2,11.68,43.213,11.7,47.4,85.03427266,0.624978696,12.39334122,TOC,,8
3303,1.56,3081.54,78.05,5.87,77,0,77.0,1490,0,0,89,89,0,246.176,763,28.58,11.69,43.203,11.7,47.2,86.06054836,0.665115724,11.78827019,TOC,,8
3304,1.57,3082.39,103.37,5.83,77,0,77.0,1492,0,0,89,89,0,246.194,764,29.39,11.7,43.184,11.7,47.2,85.4741051,0.880884208,8.855939107,TOC,,8
3305,1.56,3083.26,102.14,5.88,77,0,77.0,1492,0,0,89,89,0,246.132,763,27.46,11.69,43.211,11.7,47.2,86.20715918,0.870402563,9.037771167,TOC,,8
3306,1.57,3084.11,104.92,5.84,77,0,77.0,1493,0,0,89,89,0,246.107,763,27.98,11.69,43.236,11.7,47.2,85.62071592,0.894092784,8.740886029,TOC,,8
3307,1.58,3084.96,101.56,5.8,77,0,77.0,1492,0,0,89,89,0,245.755,764,28.48,11.69,43.23,11.7,47.2,85.03427266,0.865459999,8.967001042,TOC,,8
3308,1.56,3085.82,105.69,5.87,77,0,77.0,1491,0,0,89,89,0,246.182,763,28.22,11.7,43.229,11.7,47.3,86.06054836,0.900654464,8.72151995,TOC,,8
3309,1.56,3086.67,101.19,5.85,77,0,77.0,1490,0,0,89,89,0,245.964,762,26.67,11.7,43.265,11.7,47.3,85.76732673,0.862306984,9.075815175,TOC,,8
3310,1.55,3087.52,103.38,5.77,77,0,77.0,1490,0,0,89,89,0,245.962,764,29.1,11.7,43.271,11.7,47.4,84.59444021,0.880969424,8.763803732,TOC,,8
3311,1.56,3088.38,106.19,5.79,77,0,77.0,1492,0,0,89,89,0,245.662,764,27.73,11.7,43.296,11.7,47.4,84.88766184,0.904915295,8.563277534,TOC,,8
3312,1.56,3089.23,108.32,5.84,77,0,77.0,1492,0,0,89,89,0,245.411,763,27.38,11.7,43.301,11.69,47.4,85.62071592,0.923066435,8.46807427,TOC,,8
3313,1.55,3090.09,101.51,5.81,77,0,77.0,1491,0,0,89,89,0,245.604,764,28.62,11.7,43.236,11.7,47.4,85.18088347,0.865033916,8.985562586,TOC,,8
3314,1.54,3090.94,104.43,5.89,77,0,77.0,1492,0,0,89,89,0,245.888,762,27.87,11.7,43.198,11.69,47.4,86.35376999,0.889917169,8.855077808,TOC,,8
3315,1.53,3091.8,106.27,5.84,77,0,77.0,1493,0,0,89,89,0,245.918,764,28.74,11.7,43.224,11.7,47.4,85.62071592,0.905597028,8.629054172,TOC,,8
3316,1.53,3092.66,109.88,5.84,77,0,77.0,1492,0,0,89,89,0,245.43,764,26.67,11.7,43.23,11.7,47.3,85.62071592,0.936360228,8.347540305,TOC,,8
3317,1.54,3093.51,93.72,5.83,77,0,77.0,1492,0,0,89,89,0,245.487,763,27.46,11.7,43.193,11.7,47.4,85.4741051,0.798650169,9.760232767,TOC,,8
3318,1.52,3094.37,87.99,5.82,77,0,77.0,1491,0,0,89,89,0,245.345,764,27.5,11.7,43.19,11.7,47.3,85.32749429,0.749821045,10.37335806,TOC,,8
3319,1.52,3095.22,53.52,5.82,77,0,77.0,1491,0,0,89,89,0,245.345,764,27.5,11.7,43.19,11.7,47.3,85.32749429,0.456079354,17.01574115,TOC,,1
3321,1.52,3096.93,61.43,5.61,77,0,77.0,1488,0,0,89,89,0,245.07,762,27.18,11.7,43.254,11.69,47.4,82.24866717,0.523485701,14.29942332,TOC,,8
3322,1.5,3097.82,88.89,5.75,77,0,77.0,1491,0,0,89,89,0,245.155,763,28.65,11.7,43.304,11.7,47.5,84.30121858,0.757490541,10.14535953,TOC,,8
3323,1.49,3098.66,79.37,5.76,77,0,77.0,1489,0,0,89,89,0,245.26,763,27.96,11.7,43.358,11.69,47.6,84.4478294,0.676364318,11.37438454,TOC,,8
3324,1.47,3099.49,78.25,5.7,77,0,77.0,1490,0,0,89,89,0,245.123,762,28.97,11.7,43.372,11.7,47.6,83.56816451,0.666820057,11.41599778,TOC,,8
3325,1.46,3100.35,79.91,5.83,77,0,77.0,1490,0,0,89,89,0,244.547,764,27.76,11.7,43.356,11.7,47.6,85.4741051,0.680966016,11.43331973,TOC,,1
3326,1.44,3101.21,87.24,5.79,77,0,77.0,1490,0,0,89,89,0,244.852,765,28.68,11.7,43.345,11.7,47.6,84.88766184,0.743429799,10.40524336,TOC,,8
3327,1.43,3102.06,76.46,5.82,77,0,77.0,1489,0,0,89,89,0,244.538,764,27.69,11.69,43.312,11.7,47.7,85.32749429,0.651566281,11.9250304,TOC,,1
3328,1.41,3102.91,77.99,5.75,77,0,77.0,1491,0,0,89,90,0,244.997,764,27.59,11.7,43.303,11.7,47.7,84.30121858,0.664604424,11.55145594,TOC,,8
3329,1.39,3103.76,80.69,5.73,77,0,77.0,1491,0,0,89,89,0,244.475,762,29.31,11.7,43.304,11.7,47.7,84.00799695,0.687612912,11.12735428,TOC,,8
3330,1.39,3104.61,88.49,5.77,77,0,77.0,1492,0,0,89,89,0,244.689,763,28.38,11.7,43.331,11.7,47.8,84.59444021,0.754081876,10.22184794,TOC,,8
3331,1.38,3105.47,69.58,5.83,77,0,77.0,1491,0,0,89,89,0,244.257,764,28.41,11.7,43.352,11.7,47.8,85.4741051,0.592937246,13.11901526,TOC,,1
3332,1.36,3106.33,68.09,5.8,77,0,77.0,1490,0,0,89,89,0,244.437,762,28.05,11.69,43.344,11.7,47.9,85.03427266,0.58023997,13.33541504,TOC,,1
3333,1.36,3107.18,72.41,5.74,77,0,77.0,1490,0,0,89,89,0,244.227,764,27.56,11.69,43.266,11.7,47.9,84.15460777,0.61705355,12.41382536,TOC,,1
3334,1.35,3108.04,72.2,5.75,77,0,77.0,1491,0,0,89,89,0,244.158,763,28.01,11.69,43.302,11.7,47.9,84.30121858,0.615264001,12.47097681,TOC,,1
3335,1.35,3108.89,62.61,5.71,77,0,77.0,1490,0,0,89,89,0,244.064,763,28.65,11.69,43.319,11.69,47.9,83.71477532,0.533541262,14.27337967,TOC,,1
3336,1.34,3109.75,71.13,5.73,77,0,77.0,1493,0,0,89,89,0,244.089,763,26.54,11.69,43.34,11.69,48.1,84.00799695,0.606145823,12.61353761,TOC,,1
3337,1.32,3110.6,73.6,5.76,77,0,77.0,1491,0,0,89,89,0,243.663,763,29.28,11.69,43.363,11.69,48.1,84.4478294,0.627194328,12.25477163,TOC,,1
3338,1.31,3111.45,68.46,5.8,77,0,77.0,1491,0,0,89,89,0,243.937,762,28.54,11.69,43.395,11.7,48.1,85.03427266,0.583392985,13.2616578,TOC,,1
3339,1.29,3112.31,61.08,5.74,77,0,77.0,1489,0,0,89,89,0,244.107,763,29.95,11.69,43.407,11.7,47.9,84.15460777,0.520503119,14.70379276,TOC,,1
3340,1.28,3113.16,62.71,5.77,77,0,77.0,1490,0,0,89,89,0,243.757,763,28.68,11.7,43.393,11.7,47.9,84.59444021,0.534393428,14.39712356,TOC,,1
3341,1.28,3114.01,64.34,5.71,77,0,77.0,1490,0,0,89,89,0,243.584,763,29.03,11.69,43.352,11.7,48,83.71477532,0.548283737,13.88826025,TOC,,1
3342,1.28,3114.87,65.93,5.69,77,0,77.0,1490,0,0,89,89,0,243.487,764,28.74,11.69,43.364,11.7,48,83.42155369,0.56183318,13.50724393,TOC,,1
3343,1.28,3115.72,65.86,5.77,77,0,77.0,1491,0,0,89,89,0,243.38,762,27.47,11.69,43.341,11.7,48.1,84.59444021,0.561236664,13.71094537,TOC,,1
3344,1.26,3116.56,62.14,5.76,77,0,77.0,1491,0,0,89,89,0,243.493,763,28.76,11.71,43.409,11.7,48.1,84.4478294,0.529536081,14.50284025,TOC,,1
3345,1.24,3117.43,61.33,5.76,77,0,77.0,1490,0,0,89,89,0,243.231,762,28.09,11.7,43.362,11.7,48,84.4478294,0.522633534,14.69293559,TOC,,1
3346,1.23,3118.3,65.99,5.78,77,0,77.0,1490,0,0,89,89,0,243.525,764,27.01,11.71,43.394,11.7,47.9,84.74105103,0.56234448,13.70568793,TOC,,1
3347,1.23,3119.15,60.45,5.7,77,0,77.0,1491,0,0,89,89,0,243.361,762,27.98,11.71,43.409,11.7,47.7,83.56816451,0.515134472,14.75095802,TOC,,1
3348,1.23,3119.98,65.85,5.69,77,0,77.0,1492,0,0,89,89,0,242.47,763,28.76,11.7,43.43,11.7,47.6,83.42155369,0.561151447,13.52161748,TOC,,1
3349,1.24,3120.84,64.15,5.75,77,0,77.0,1491,0,0,89,89,0,236.335,763,28.51,11.7,43.435,11.7,47.7,84.30121858,0.546664621,14.02488885,TOC,,1
3350,1.24,3121.68,60.17,5.74,77,0,77.0,1491,0,0,89,89,0,235.875,763,27.57,11.69,43.457,11.69,47.8,84.15460777,0.512748406,14.92342494,TOC,,1
3351,1.24,3122.54,62.77,5.72,77,0,77.0,1492,0,0,89,89,0,235.934,763,27.3,11.69,43.455,11.69,47.8,83.86138614,0.534904728,14.25762877,TOC,,1
3352,1.24,3123.4,62.56,5.74,77,0,77.0,1492,0,0,89,89,0,235.964,762,28.87,11.69,43.467,11.69,47.9,84.15460777,0.533115179,14.35517144,TOC,,1
3353,1.24,3124.24,63.5,5.76,77,0,77.0,1492,0,0,89,89,0,235.723,763,27.46,11.69,43.473,11.69,48.1,84.4478294,0.541125541,14.19250414,TOC,,1
3354,1.37,3125.11,64.7,5.76,77,0,77.0,1491,0,0,89,89,0,235.79,763,27.82,11.69,43.498,11.69,48.1,84.4478294,0.551351536,13.93531642,TOC,,1
3355,1.49,3125.96,54.18,5.62,77,0,77.0,1487,0,0,89,89,0,237.825,760,28.02,11.7,43.394,11.69,44.8,82.39527799,0.461703651,16.23243581,TOC,,8
3356,0.96,3126.81,58.73,5.87,76,0,76.0,1404,0,0,84,87,0,233.431,732,27.9,11.7,42.23,11.69,44.2,84.9428789,0.50706244,15.4198171,TOC,,4
3357,0.96,3127.66,56.05,5.85,76,0,76.0,1404,0,0,84,87,0,233.635,733,27.36,11.7,42.206,11.69,44.3,84.65346535,0.483923885,16.1003799,TOC,,4
3358,0.97,3128.54,56.41,5.84,76,0,76.0,1404,0,0,84,87,0,233.696,734,27.36,11.69,42.238,11.69,44.4,84.50875857,0.487032049,15.97098468,TOC,,4
3359,0.97,3129.38,56.54,5.84,76,0,76.0,1405,0,0,84,87,0,233.555,733,28.05,11.69,42.331,11.69,44.4,84.50875857,0.488154441,15.93435136,TOC,,4
3360,0.96,3130.26,52.95,5.8,76,0,76.0,1405,0,0,84,87,0,233.408,733,28,11.7,42.354,11.69,44.5,83.92993145,0.457159138,16.89544618,TOC,,4
3361,0.97,3131.08,59.88,5.87,76,0,76.0,1405,0,0,84,87,0,233.475,734,28.76,11.7,42.347,11.69,44.5,84.9428789,0.516991297,15.12480144,TOC,,4
3362,0.96,3131.98,52.11,5.86,76,0,76.0,1405,0,0,84,88,0,232.968,735,28.13,11.7,42.38,11.69,44.2,84.79817212,0.449906755,17.34438466,TOC,,4
3363,0.94,3132.78,54.79,5.82,76,0,76.0,1405,0,0,84,87,0,233.024,733,27.08,11.7,42.389,11.69,44.3,84.21934501,0.47304531,16.38471095,TOC,,4
3364,0.93,3133.65,51.87,5.89,76,0,76.0,1405,0,0,84,87,0,232.985,733,26.69,11.7,42.368,11.69,44.4,85.23229246,0.447834646,17.51228563,TOC,,4
3365,0.94,3134.5,53.91,5.83,76,0,76.0,1404,0,0,84,87,0,232.757,734,27.92,11.7,42.4,11.69,44.4,84.36405179,0.465447576,16.68010794,TOC,,4
3366,0.94,3135.34,61.97,5.87,76,0,76.0,1404,0,0,84,88,0,231.421,734,27.56,11.7,42.397,11.69,44.4,84.9428789,0.535035917,14.61480964,TOC,,4
3367,1.01,3136.21,60.34,5.8,76,0,76.0,1406,0,0,84,87,0,229.212,734,28.04,11.7,42.401,11.69,44.4,83.92993145,0.52096284,14.83283433,TOC,,4
3368,1.23,3137.1,56.52,5.83,76,0,76.0,1412,0,0,84,87,0,228.71,734,28.12,11.71,42.453,11.69,44.4,84.36405179,0.487981765,15.92301607,TOC,,1
3369,1.1,3137.96,52.85,5.87,76,0,76.0,1417,0,0,84,87,0,227.484,731,28.28,11.72,42.588,11.69,44.4,84.9428789,0.456295759,17.13671032,TOC,,4
3372,1.4,3140.47,80.8,5.97,76,0,76.0,1426,0,0,84,88,0,226.836,738,27.26,11.69,42.577,11.69,45.8,86.38994669,0.697610167,11.42619466,TOC,,1
3373,1.4,3141.33,78.85,5.93,76,0,76.0,1426,0,0,84,88,0,227.006,736,27.39,11.69,42.606,11.69,45.9,85.81111957,0.680774278,11.62933167,TOC,,1
3374,1.4,3142.19,80.61,5.86,76,0,76.0,1426,0,0,84,88,0,226.864,737,26.94,11.69,42.651,11.69,45.9,84.79817212,0.695969747,11.24298825,TOC,,1
3375,1.4,3143.05,82.66,5.99,76,0,76.0,1426,0,0,84,88,0,226.871,737,27.67,11.69,42.685,11.69,45.9,86.67936024,0.713669015,11.20756503,TOC,,1
3376,1.39,3143.88,75.57,5.9,76,0,76.0,1425,0,0,84,88,0,227.101,737,26.48,11.69,42.696,11.69,46,85.37699924,0.65245545,12.0701954,TOC,,1
3377,1.41,3144.77,85.87,5.88,76,0,76.0,1425,0,0,84,88,0,227.391,737,28.02,11.69,42.713,11.69,46.1,85.08758568,0.741383478,10.59392093,TOC,,1
3378,1.4,3145.6,82.9,5.91,76,0,76.0,1426,0,0,84,88,0,226.668,737,28.3,11.69,42.726,11.69,46.1,85.52170602,0.715741124,11.0267646,TOC,,1
3379,1.42,3146.48,79.9,5.98,76,0,76.0,1426,0,0,84,88,0,227.151,737,28.94,11.69,42.745,11.69,46.1,86.53465347,0.689839757,11.57432858,TOC,,1
3380,1.4,3147.31,73.41,5.92,76,0,76.0,1426,0,0,84,88,0,227.383,737,27.67,11.69,42.731,11.69,46.2,85.6664128,0.633806465,12.46605412,TOC,,1
3381,1.42,3148.15,89.53,5.96,76,0,76.0,1425,0,0,84,88,0,227.301,737,27.66,11.69,42.714,11.69,46.2,86.24523991,0.772983147,10.30102734,TOC,,1
3382,1.4,3149.03,76.91,5.87,76,0,76.0,1424,0,0,84,88,0,227.02,737,27.84,11.69,42.717,11.69,46.2,84.9428789,0.664024727,11.80121799,TOC,,1
3383,1.41,3149.86,80.01,6.05,76,0,76.0,1424,0,0,84,88,0,227.208,737,29,11.69,42.753,11.7,46.2,87.54760091,0.690789474,11.69274162,TOC,,1
3384,1.42,3150.74,77.8,6.05,76,0,76.0,1424,0,0,84,88,0,226.933,738,28.34,11.69,42.779,11.7,46.1,87.54760091,0.6717088,12.0237007,TOC,,1
3385,1.4,3151.58,79.62,6.01,76,0,76.0,1424,0,0,84,88,0,227.209,736,29.18,11.69,42.799,11.7,46.2,86.9687738,0.687422296,11.672032,TOC,,1
3386,1.42,3152.42,76.49,5.95,76,0,76.0,1424,0,0,84,88,0,227.376,737,27.63,11.69,42.811,11.7,46.3,86.10053313,0.660398536,12.0274635,TOC,,1
3387,1.4,3153.3,80.52,5.94,76,0,76.0,1424,0,0,84,88,0,227.336,737,28.34,11.69,42.816,11.7,46.3,85.95582635,0.695192706,11.40839689,TOC,,1
3388,1.4,3154.15,72.5,5.89,76,0,76.0,1424,0,0,84,88,0,227.497,738,28.17,11.69,42.803,11.7,46.3,85.23229246,0.625949717,12.55814879,TOC,,1
3389,1.38,3155.02,73.24,6.01,76,0,76.0,1424,0,0,84,88,0,226.695,737,27.18,11.69,42.818,11.7,46.2,86.9687738,0.632338721,12.68318634,TOC,,1
3390,1.4,3155.85,67.62,5.96,76,0,76.0,1424,0,0,84,88,0,226.802,737,27.44,11.69,42.865,11.7,46.3,86.24523991,0.583816826,13.61976919,TOC,,1
3391,1.4,3156.71,73.55,5.94,76,0,76.0,1425,0,0,84,88,0,226.63,738,29.94,11.69,42.86,11.7,46.4,85.95582635,0.635015195,12.48427908,TOC,,1
3392,1.37,3157.58,68.78,5.91,76,0,76.0,1425,0,0,84,88,0,226.791,737,28.64,11.69,42.864,11.7,46.5,85.52170602,0.593832021,13.27793773,TOC,,1
3393,1.38,3158.41,69.82,5.95,76,0,76.0,1425,0,0,84,88,0,226.693,737,28.24,11.69,42.907,11.7,46.5,86.10053313,0.602811162,13.16952607,TOC,,1
3394,1.39,3159.26,67.59,5.93,76,0,76.0,1425,0,0,84,88,0,226.702,737,28.69,11.69,42.929,11.7,46.6,85.81111957,0.583557812,13.557087,TOC,,1
3395,1.38,3160.13,71.37,5.92,76,0,76.0,1425,0,0,84,88,0,226.68,737,27.84,11.69,42.95,11.7,46.7,85.6664128,0.616193535,12.82000645,TOC,,1
3396,1.37,3160.98,69.9,5.89,76,0,76.0,1425,0,0,84,88,0,226.481,737,27.69,11.69,42.97,11.7,46.7,85.23229246,0.603501865,13.0220201,TOC,,1
3397,1.38,3161.83,70.09,5.9,75,0,75.0,1424,0,0,84,88,0,226.305,737,28.23,11.7,42.963,11.7,46.8,84.25361767,0.613210849,12.83876199,TOC,,1
3398,1.36,3162.68,64.48,5.93,75,0,75.0,1425,0,0,84,88,0,226.456,737,28.43,11.7,42.966,11.7,46.8,84.68202589,0.564129484,14.02091058,TOC,,1
3399,1.38,3163.55,74.5,5.85,75,0,75.0,1426,0,0,84,88,0,226.623,738,28.49,11.69,42.958,11.7,46.8,83.53960396,0.651793526,11.98007453,TOC,,1
3400,1.37,3164.38,66.05,5.91,76,0,76.0,1426,0,0,84,88,0,226.525,737,28.28,11.7,42.977,11.7,46.8,85.52170602,0.570261776,13.82450935,TOC,,1
3401,1.37,3165.24,68.18,5.87,76,0,76.0,1425,0,0,84,88,0,226.63,737,28.29,11.7,42.975,11.7,46.9,84.9428789,0.588651747,13.30402152,TOC,,1
3402,1.37,3166.1,72.34,5.92,76,0,76.0,1426,0,0,84,88,0,226.456,737,28.61,11.7,42.994,11.7,47,85.6664128,0.624568311,12.64844011,TOC,,1
3403,1.38,3166.96,69.17,5.9,75,0,75.0,1426,0,0,84,88,0,226.491,738,27.29,11.7,43.01,11.7,47,84.25361767,0.605161855,13.00879984,TOC,,1
3404,1.37,3167.8,63.16,5.9,76,0,76.0,1426,0,0,84,88,0,226.451,737,28.22,11.7,43.03,11.7,47.1,85.37699924,0.545310126,14.43023265,TOC,,1
3405,1.38,3168.67,75.58,5.85,76,0,76.0,1426,0,0,84,88,0,226.222,737,27.66,11.7,43.045,11.7,47.1,84.65346535,0.652541788,11.96639962,TOC,,1
3406,1.38,3169.53,67.09,5.94,76,0,76.0,1426,0,0,84,88,0,226.289,736,27.15,11.7,43.047,11.7,47.1,85.95582635,0.579240917,13.68025847,TOC,,1
3407,1.38,3170.36,64.14,5.9,76,0,76.0,1427,0,0,84,88,0,226.084,736,28.12,11.7,43.044,11.7,47.1,85.37699924,0.553771239,14.21097368,TOC,,1
3408,1.38,3171.23,71.06,5.92,75,0,75.0,1426,0,0,84,88,0,226.304,737,27.72,11.7,43.048,11.7,47.1,84.53922315,0.621697288,12.70699619,TOC,,1
3409,1.38,3172.06,72.57,5.97,75,0,75.0,1426,0,0,84,88,0,226.163,737,28.61,11.7,43.041,11.7,47.1,85.25323686,0.634908136,12.54836822,TOC,,1
3410,1.37,3172.92,74.64,5.97,76,0,76.0,1428,0,0,84,88,0,226.479,737,26.65,11.7,43.066,11.7,47.1,86.38994669,0.644426026,12.36344437,TOC,,1
3411,1.36,3173.78,63.02,5.95,75,0,75.0,1427,0,0,84,88,0,226.48,737,27.18,11.7,43.074,11.7,47.1,84.96763138,0.55135608,14.39269036,TOC,,1
3412,1.36,3174.64,71.95,5.9,76,0,76.0,1428,0,0,84,88,0,226.243,737,29.1,11.7,43.074,11.7,47.1,85.37699924,0.621201133,12.67353282,TOC,,1
3413,1.35,3175.48,68.62,5.93,75,0,75.0,1428,0,0,84,88,0,226.238,737,27.83,11.7,43.074,11.7,47.1,84.68202589,0.600349956,13.17784297,TOC,,1
3414,1.36,3176.34,67.19,5.95,75,0,75.0,1428,0,0,84,88,0,225.919,737,27.96,11.7,43.062,11.7,47.1,84.96763138,0.58783902,13.50277317,TOC,,1
3415,1.36,3177.2,63.38,5.92,75,0,75.0,1429,0,0,84,88,0,226.404,736,27.86,11.7,43.092,11.7,47.1,84.53922315,0.554505687,14.23935789,TOC,,1
3416,1.37,3178.05,70.96,5.88,75,0,75.0,1428,0,0,84,88,0,226.431,738,27,11.7,43.113,11.7,47.1,83.96801219,0.620822397,12.6388214,TOC,,1
3417,1.38,3178.92,60.86,5.96,76,0,76.0,1428,0,0,84,88,0,226.154,737,27.67,11.7,43.143,11.7,47.1,86.24523991,0.525452411,15.12564805,TOC,,1
3418,1.39,3179.78,76.59,5.97,75,0,75.0,1428,0,0,84,88,0,226.014,736,27.15,11.7,43.168,11.7,47.1,85.25323686,0.67007874,11.89299429,TOC,,1
3419,1.38,3180.63,68.83,5.97,75,0,75.0,1427,0,0,84,88,0,226.064,737,28.06,11.7,43.191,11.7,47.1,85.25323686,0.602187227,13.22724453,TOC,,1
3420,1.38,3181.48,66.81,5.89,75,0,75.0,1428,0,0,84,88,0,225.965,737,27.83,11.7,43.198,11.7,47.1,84.11081493,0.584514436,13.44366609,TOC,,1
3421,1.39,3182.32,63.99,5.99,75,0,75.0,1426,0,0,84,88,0,226.359,738,27.83,11.7,43.204,11.7,47.1,85.53884235,0.55984252,14.27145136,TOC,,1
3422,1.38,3183.21,73.15,5.97,76,0,76.0,1428,0,0,84,88,0,225.591,737,28.33,11.7,43.217,11.7,47.1,86.38994669,0.63156168,12.61456948,TOC,,1
3423,1.39,3184.03,60.65,5.97,75,0,75.0,1429,0,0,84,88,0,225.699,736,27.5,11.7,43.22,11.7,47.1,85.25323686,0.530621172,15.00427635,TOC,,1
3424,1.39,3184.88,68.1,5.91,76,0,76.0,1428,0,0,84,88,0,225.833,737,28.33,11.7,43.232,11.7,47.1,85.52170602,0.587961044,13.41077174,TOC,,1
3425,1.4,3185.73,65.03,5.99,75,0,75.0,1428,0,0,84,88,0,225.841,737,27.87,11.7,43.234,11.7,47.1,85.53884235,0.568941382,14.04448639,TOC,,1
3426,1.42,3186.59,65.73,5.93,75,0,75.0,1429,0,0,84,88,0,225.711,738,27.44,11.7,43.255,11.7,47.1,84.68202589,0.575065617,13.7576634,TOC,,1
3427,1.41,3187.44,73.67,5.95,75,0,75.0,1429,0,0,84,88,0,225.663,738,28.05,11.7,43.287,11.7,47.9,84.96763138,0.644531934,12.32177099,TOC,,1
3428,1.41,3188.3,63.47,5.94,75,0,75.0,1428,0,0,84,88,0,225.57,737,29.1,11.7,43.317,11.7,48,84.82482864,0.555293088,14.26907401,TOC,,1
3429,1.42,3189.16,66.13,5.99,75,0,75.0,1429,0,0,84,88,0,225.568,737,28.37,11.7,43.327,11.7,48,85.53884235,0.578565179,13.8125814,TOC,,1
3430,1.41,3190.04,75.51,5.93,75,0,75.0,1431,0,0,84,88,0,225.29,737,28.16,11.7,43.323,11.7,48.1,84.68202589,0.660629921,11.98264973,TOC,,1
3431,1.42,3190.88,62.25,6.01,75,0,75.0,1430,0,0,84,88,0,225.383,738,27.98,11.7,43.325,11.7,48.1,85.82444783,0.544619423,14.718809,TOC,,1
3432,1.41,3191.79,65.65,5.95,75,0,75.0,1429,0,0,84,88,0,225.607,737,28.44,11.7,43.346,11.7,48.2,84.96763138,0.574365704,13.82023234,TOC,,1
3433,1.41,3192.58,64.82,5.96,76,0,76.0,1430,0,0,84,88,0,225.228,738,28.17,11.7,43.364,11.7,48.2,86.24523991,0.559642216,14.20610265,TOC,,1
3434,1.41,3193.45,63.55,5.99,75,0,75.0,1430,0,0,84,88,0,225.451,738,27.5,11.7,43.374,11.7,48.2,85.53884235,0.555993001,14.37067216,TOC,,1
3435,1.4,3194.29,75.42,5.97,75,0,75.0,1429,0,0,84,88,0,225.141,736,28.33,11.7,43.385,11.7,48.2,85.25323686,0.65984252,12.07703512,TOC,,1
3436,1.42,3195.15,59.51,5.96,75,0,75.0,1430,0,0,84,88,0,225.133,737,27.65,11.7,43.396,11.7,48.3,85.11043412,0.520647419,15.2663176,TOC,,1
3437,1.42,3196.01,65.83,6.0,76,0,76.0,1430,0,0,84,88,0,225.083,737,26.74,11.7,43.395,11.7,48.4,86.82406702,0.568362343,14.08290632,TOC,,1
3438,1.42,3196.87,60.17,5.98,75,0,75.0,1431,0,0,84,88,0,225.118,737,27.12,11.7,43.39,11.7,48.4,85.3960396,0.526421697,15.14995892,TOC,,1
3439,1.42,3197.72,73.79,5.98,75,0,75.0,1431,0,0,84,88,0,225.157,737,26.56,11.7,43.402,11.7,48.4,85.3960396,0.645581802,12.36396361,TOC,,1
3440,1.4,3198.56,58.97,5.98,75,0,75.0,1432,0,0,84,88,0,225.099,737,27.54,11.7,43.413,11.7,48.5,85.3960396,0.51592301,15.4563193,TOC,,1
3441,1.41,3199.45,72.98,6.1,75,0,75.0,1430,0,0,84,88,0,225.225,737,28.52,11.7,43.435,11.7,48.5,87.10967251,0.638495188,12.7498951,TOC,,1
3442,1.41,3200.29,57.85,6.06,75,0,75.0,1430,0,0,84,88,0,225.392,737,27.86,11.7,43.452,11.7,48.6,86.53846154,0.506124234,15.96490721,TOC,,1
3443,1.42,3201.15,67.01,6.06,75,0,75.0,1431,0,0,84,88,0,225.331,738,27.67,11.7,43.451,11.7,48.6,86.53846154,0.586264217,13.79057525,TOP,,1
3444,1.41,3201.98,64.52,6.07,75,0,75.0,1431,0,0,84,88,0,225.068,737,29.02,11.7,43.446,11.7,48.6,86.68126428,0.56447944,14.34377009,TOP,,1
3445,1.41,3202.86,66.68,6.08,75,0,75.0,1431,0,0,84,88,0,225.246,737,27.6,11.7,43.469,11.7,48.5,86.82406702,0.583377078,13.90370513,TOP,,1
3446,1.4,3203.69,66.67,6.04,75,0,75.0,1436,0,0,85,88,0,225.181,739,28.24,11.7,43.471,11.7,48.5,86.25285605,0.583289589,13.81426824,TOP,,1
