     Depth,      ROP5,      STOR,      SWOB,       RPM,      CRPM,     STICK,      SPPA,      TFLO,      DHAP,     VIB_X,   VIB_LAT,    SHKRSK,      SHKL,    P40H#1,      GR#1,       MSE,       DOC
         m,       m/h,      kN.m,      1000,     c/min,     c/min,     c/min,       psi,   gal/min,       psi,        gn,        gn,          ,          ,     ohm.m,      gAPI,       ksi,    in/rev
     720.7,    78.121,   6.34685,   5.67628,   29.0008,   -999.25,   -999.25,   1493.48,   810.705,      1073,   -999.25,   -999.25,   -999.25,   -999.25,  0.852302,   35.1547,    3.3454,   1.76755
     720.9,   82.4167,    4.9493,   2.83076,        29,   -999.25,   -999.25,    1482.4,   798.965,      1074,   -999.25,   -999.25,   -999.25,   -999.25,  0.918588,   33.4207,   2.46704,    1.8648
     721.0,   87.5271,   4.75907,    5.3737,        29,   -999.25,   -999.25,   1482.89,    798.96,   -999.25,   -999.25,   -999.25,   -999.25,         0,   0.98482,   31.6882,   2.24541,   1.98043
     721.2,   93.1489,   4.51497,   3.08251,        29,        28,       168,   1478.13,    798.96,      1074,   -999.25,   -999.25,         0,   -999.25,   1.06796,   29.9543,   1.99456,   2.10763
     721.3,   99.0419,   5.39545,   4.57407,        29,   -999.25,   -999.25,   1490.87,    798.96,      1073,   -999.25,   -999.25,   -999.25,   -999.25,   1.15104,   27.5631,   2.24633,   2.24097
     721.5,   100.803,   3.48522,   3.05632,        29,   -999.25,   -999.25,   1478.07,    798.96,      1073,   -999.25,   -999.25,   -999.25,   -999.25,   1.23418,   25.1699,   1.42631,   2.28081
     721.6,   101.365,    6.2481,   5.77168,        29,   -999.25,   -999.25,   1489.16,    798.96,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   1.26266,   25.1699,   2.54418,   2.29354
     721.8,   89.3538,   6.41295,   5.53425,        29,   -999.25,   -999.25,   1438.09,    798.96,      1074,   0.12492,   -999.25,   -999.25,         0,   1.29117,   25.1699,   2.95739,   2.02176
     721.9,   55.3004,   1.00764,   4.76395,        29,   -999.25,   -999.25,   1369.32,    798.96,      1073,   -999.25,   0.49966,   -999.25,   -999.25,   1.32097,   28.4973,  0.764803,   1.25125
     722.1,   53.4459,  0.650931,   9.61172,        29,        31,        48,   1450.73,   781.343,      1073,   -999.25,   -999.25,         0,   -999.25,   1.35079,   31.8273,  0.537937,   1.20929
     722.2,    41.536, 0.0409144,   5.45267,   29.9996,   -999.25,   -999.25,   1421.22,   798.953,   -999.25,   0.12492,   0.49966,   -999.25,   -999.25,   1.12544,   35.1547,  0.064343,  0.908498
     722.4,   27.7693,   6.83332,   2.73908,        28,   -999.25,   -999.25,   1399.75,   804.835,      1074,   -999.25,   -999.25,   -999.25,   -999.25,   0.89991,   28.3133,   9.72536,  0.650763
     722.5,   27.3655,   4.63778,   2.55461,   29.9992,   -999.25,   -999.25,    1399.9,   804.835,      1073,   -999.25,   -999.25,   -999.25,         0,  0.822351,   28.3133,   7.17848,  0.598561
     722.7,   26.9624,   1.41263,   2.28181,   29.0008,   -999.25,   -999.25,   1394.32,   804.835,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,    0.7869,   26.7651,   2.15166,  0.610048
     722.8,   26.6006,    2.4265,  0.921285,        29,   -999.25,   -999.25,   1384.86,   804.835,      1074,   -999.25,   -999.25,   -999.25,   -999.25,   0.75142,   25.2157,   3.73341,  0.601878
     723.0,   25.8516,   10.6095,  0.325118,   28.0008,   -999.25,   -999.25,   1380.16,   804.835,      1074,   -999.25,   -999.25,   -999.25,   -999.25,  0.734862,   23.6676,   16.2027,  0.605803
     723.1,   25.2116,   1.76611,   3.35001,   28.9996,   -999.25,   -999.25,   1392.22,   804.835,      1074,   -999.25,   -999.25,   -999.25,   -999.25,   0.71829,   22.2121,   2.87799,  0.570457
     723.3,   25.5989,   3.91658,   3.47237,        29,   -999.25,   -999.25,   1392.84,   804.835,      1074,   -999.25,   -999.25,   -999.25,   -999.25,  0.686705,    31.634,   6.26985,  0.579214
     723.4,   29.7943,    2.8883,   1.71801,        29,   -999.25,   -999.25,   1349.69,   804.835,      1075,   -999.25,   -999.25,   -999.25,   -999.25,  0.686693,   29.2774,   3.97065,   0.67414
     723.6,   29.0187,   4.54066,0.00584197,        29,   -999.25,   -999.25,   1335.08,   787.225,      1076,   -999.25,   -999.25,   -999.25,         0,   0.68668,   26.9227,   6.39754,  0.656592
     723.7,   33.0165,   2.41421,  0.610217,        29,   -999.25,   -999.25,   1335.06,   787.211,      1074,   -999.25,   -999.25,   -999.25,   -999.25,  0.697216,   24.5662,   2.99215,  0.747048
     723.9,   50.4127,    2.6843, -0.366537,        29,        28,   -999.25,   1329.86,   787.211,      1076,   -999.25,   -999.25,         0,   -999.25,  0.707744,   22.2115,   2.17549,   1.14066
     724.1,   47.9501,   3.87716,  0.160938,        29,   -999.25,   -999.25,    1317.1,   787.211,      1076,   -999.25,   -999.25,   -999.25,   -999.25,   0.71828,   28.3108,   3.30661,   1.08494
     724.2,   46.0149,   2.33263,  0.381142,        29,   -999.25,   -999.25,      1330,   787.211,      1076,   0.37475,   -999.25,   -999.25,   -999.25,  0.686683,   29.9755,   2.07419,   1.04116
     724.4,   45.6919,   4.58267,   2.85459,        29,   -999.25,   -999.25,   1336.48,   804.835,      1077,   -999.25,   -999.25,   -999.25,   -999.25,  0.686678,   31.6415,    4.1125,   1.03385
     724.5,    46.887,   2.36001,  -0.61457,        29,   -999.25,   -999.25,   1333.79,    793.09,      1077,   -999.25,   -999.25,   -999.25,         0,  0.686674,   29.4849,   2.05538,   1.06089
     724.7,   47.5326,     6.762,  0.767391,        29,   -999.25,   -999.25,   1343.78,   787.215,      1077,   -999.25,   -999.25,   -999.25,   -999.25,   0.68667,   27.3283,   5.81959,   1.07549
     724.8,   47.8568,   4.63775,   3.30694,        29,   -999.25,   -999.25,   1367.72,     810.7,      1078,   -999.25,   -999.25,   -999.25,   -999.25,  0.719053,   25.1699,   3.97593,   1.08283
     725.0,    51.733,   1.19588,  0.573832,   28.0008,   -999.25,   -999.25,   1332.44,    804.84,      1079,   -999.25,   -999.25,   -999.25,   -999.25,   0.75141,   22.2138,  0.914948,   1.21231
     725.1,   54.2417,   6.00434,   3.21908,   28.9996,   -999.25,   -999.25,   1357.57,   787.218,      1079,   -999.25,   -999.25,   -999.25,   -999.25,   0.75141,    22.941,    4.5392,   1.22732
     725.3,   57.8966,   2.22657,   2.22077,        29,   -999.25,   -999.25,   1347.89,   804.821,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   0.75141,   23.6676,    1.5816,      1.31
     725.4,   62.2613,   3.56526,    3.6407,        29,        23,   -999.25,   1356.85,    793.09,      1080,   -999.25,   -999.25,   -999.25,         0,   0.75141,   25.2166,   2.35637,   1.40875
     725.6,   67.7445,    6.1127,   3.28473,        29,   -999.25,   -999.25,    1372.7,   804.826,   -999.25,   -999.25,   -999.25,         0,   -999.25,   0.75141,   26.7643,   3.70284,   1.53282
     725.7,   73.7256,   2.37418,   3.04314,        29,   -999.25,   -999.25,   1364.65,   804.835,    1080.5,   -999.25,   -999.25,   -999.25,   -999.25,   0.77505,   28.3133,   1.32929,   1.66815
     725.9,   75.7492,   6.78911,    2.0179,        29,   -999.25,   -999.25,   1360.02,   793.095,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   0.79867,   27.5162,   3.67281,   1.71394
     726.0,   77.5144,   3.53999,    3.9001,        29,   -999.25,   -999.25,   1385.62,    804.83,    1081.5,   -999.25,   -999.25,   -999.25,   -999.25,   0.82231,   26.7185,   1.88342,   1.75388
     726.2,    80.847,   3.05079,   2.54165,        29,   -999.25,   -999.25,    1379.7,   798.963,   -999.25,   0.12492,   -999.25,   -999.25,   -999.25,  0.786075,   26.7185,    1.5534,   1.82928
     726.3,   83.9357,   2.52182,    2.8678,        29,   -999.25,   -999.25,   1366.48,   804.835,      1083,   -999.25,   0.24983,   -999.25,   -999.25,  0.736352,    25.701,   1.24032,   1.89917
     726.5,   83.2513,   3.98552,   2.28164,        29,   -999.25,   -999.25,   1359.97,   804.835,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   0.68667,   24.6843,   1.96682,   1.88368
     726.6,    84.353,   6.60073,   2.82218,        29,   -999.25,   -999.25,   1365.01,   793.095,      1083,   -999.25,   -999.25,   -999.25,         0,   0.68667,   23.6676,   3.21109,   1.90861
     726.8,   86.9366,   2.38793,   1.55575,        29,   -999.25,   -999.25,   1335.13,    804.83,      1084,   -999.25,   -999.25,   -999.25,   -999.25,   0.68667,   23.6676,   1.12949,   1.96707
     726.9,   84.0992,   3.18553,   1.21228,        29,   -999.25,   -999.25,   1353.09,   787.225,      1084,   -999.25,   -999.25,   -999.25,   -999.25,   0.68667,   23.6676,   1.55372,   1.90287
     727.1,   87.2493,   1.30234,   3.07727,   29.9996,   -999.25,   -999.25,   1345.34,   793.083,      1085,   -999.25,   -999.25,   -999.25,   -999.25,  0.671604,   25.2166,  0.644124,   1.90836
     727.3,   86.9466,    7.2895,   3.93871,   29.0008,   -999.25,   -999.25,   1360.68,   793.086,      1085,   -999.25,   -999.25,   -999.25,   -999.25,   0.65655,   26.7643,   3.44428,   1.96724
     727.4,   88.9431,   3.39111,   2.10224,        29,   -999.25,   -999.25,   1347.45,    804.83,      1086,   -999.25,   -999.25,   -999.25,         0,   0.65655,   28.3133,   1.56758,   2.01247
     727.6,   89.9349,   5.32682,   3.74705,        29,   -999.25,   -999.25,   1354.46,   804.835,      1086,   -999.25,   -999.25,   -999.25,   -999.25,   0.65655,   27.7818,   2.43723,   2.03491
     727.7,   90.9753,   3.83757,   2.43369,        29,        32,   -999.25,   1351.64,    793.09,      1087,   -999.25,   -999.25,   -999.25,   -999.25,  0.666593,   27.2499,   1.73478,   2.05845
     727.9,   92.3523,   2.86156,   1.90469,        29,   -999.25,        30,   1329.25,   804.826,   -999.25,   -999.25,   -999.25,         0,   -999.25,  0.676627,   26.7185,   1.27477,   2.08961
     728.0,   93.0446,   6.35879,   4.66192,        29,   -999.25,   -999.25,    1364.7,   804.835,      1087,   -999.25,   -999.25,   -999.25,   -999.25,   0.68667,   22.2115,   2.81356,   2.10527
     728.2,   97.6147,   8.14775,   1.56674,        29,   -999.25,   -999.25,   1343.31,    793.09,      1088,   -999.25,   -999.25,   -999.25,   -999.25,   0.68667,    23.667,   3.41917,   2.20868
     728.3,   95.7751,   3.06415,   5.06365,        29,   -999.25,   -999.25,    1373.2,    810.71,      1088,   -999.25,   -999.25,   -999.25,   -999.25,  0.702481,   23.6672,   1.32912,   2.16705
     728.5,   99.7184,   6.56076,  0.980346,        29,   -999.25,   -999.25,   1344.57,    787.22,      1088,   -999.25,   -999.25,   -999.25,   -999.25,   0.71828,   23.6674,   2.69406,   2.25628
     728.6,   97.7363,   2.97212,   4.14783,        29,   -999.25,   -999.25,    1374.1,   804.821,      1088,   0.12492,   0.24983,   -999.25,   -999.25,  0.734838,   23.6676,   1.26057,   2.21143
     728.8,   98.6941,   8.15994,   1.44301,        29,   -999.25,   -999.25,   1348.84,   787.218,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   0.75141,   23.6676,   3.38638,    2.2331
     728.9,    97.805,   2.28248,   4.48667,        29,   -999.25,   -999.25,   1377.13,   804.821,    1088.5,   -999.25,   -999.25,   -999.25,   -999.25,   0.75141,   31.6351,  0.972813,   2.21298
     729.1,   98.0983,   3.06384,   2.05284,        29,   -999.25,   -999.25,   1360.71,    793.09,      1088,   -999.25,   -999.25,   -999.25,         0,   0.75141,   25.1725,   1.28549,   2.21962
     729.2,   95.7508,   2.90158,   4.54588,        29,   -999.25,   -999.25,   1374.13,   804.826,    1089.5,   -999.25,   -999.25,   -999.25,   -999.25,   0.75141,    24.671,   1.25788,    2.1665
     729.4,   95.3135,   2.29157,   2.64018,        29,   -999.25,   -999.25,   1349.65,   804.835,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   0.75141,   24.1691,  0.993973,   2.15661
     729.5,   89.2015,   4.66211,    2.4117,        29,   -999.25,   -999.25,   1331.04,   798.965,      1089,   -999.25,   -999.25,   -999.25,   -999.25,   0.75141,   23.6676,   2.14691,   2.01832
     729.7,   80.0315,   1.43846,   1.55107,        29,   -999.25,   -999.25,   1318.17,   793.088,      1090,   -999.25,   -999.25,   -999.25,   -999.25,   0.75141,   24.9253,  0.741317,   1.81083
     729.8,   71.8121,   2.43967,   2.76715,        29,        28,        54,    1309.7,   787.215,   -999.25,   -999.25,   -999.25,         0,         0,   0.75141,   26.1821,   1.40051,   1.62486
     730.0,     66.42,   0.59656,   1.36607,        29,   -999.25,   -999.25,   1310.71,   787.211,      1092,   -999.25,   -999.25,   -999.25,         0,   0.75141,   27.4398,  0.372902,   1.50285
     730.1,   61.7956,   3.26645,  0.887572,        29,   -999.25,   -999.25,   1314.62,   787.211,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,  0.787674,   28.6965,   2.16486,   1.39822
     730.3,   59.1024,   6.77909,   1.51447,        29,   -999.25,   -999.25,   1332.06,   793.086,      1092,   0.12492,   0.24983,   -999.25,   -999.25,  0.823966,   29.9543,   4.69591,   1.33728
     730.5,   57.5546,   1.12759,   4.86434,        29,   -999.25,   -999.25,   1357.68,   810.703,      1092,   -999.25,   -999.25,   -999.25,   -999.25,   0.86023,   26.7198,  0.821254,   1.30226
     730.6,   55.7604,   4.24121,   1.08176,        29,   -999.25,   -999.25,   1340.75,    787.23,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   0.86023,   29.9517,   3.11431,   1.26166
     730.8,   54.6709,   6.15464,   4.00787,        29,   -999.25,   -999.25,   1346.02,   793.083,      1094,   -999.25,   -999.25,   -999.25,   -999.25,  0.841683,   26.8084,   4.61942,   1.23701
     730.9,   53.1244,   3.77108,    2.5894,        29,   -999.25,   -999.25,   1347.17,   804.826,      1095,   -999.25,   -999.25,   -999.25,   -999.25,   0.82315,   23.6676,   2.91307,   1.20202
     731.1,   54.0372,   2.26482,   5.08748,   29.9996,   -999.25,   -999.25,   1370.32,   804.835,      1094,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   20.9858,   1.79384,   1.18193
     731.2,   56.7847,   4.54017,   2.20574,   29.0008,        33,   -999.25,   1335.73,   793.095,      1095,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   18.3061,   3.27823,    1.2848
     731.4,   58.1236,   6.71043,   1.23509,        29,   -999.25,        84,   1341.22,   787.213,      1097,   -999.25,   -999.25,         0,   -999.25,   -999.25,   15.6243,   4.72542,   1.31513
     731.5,   63.0189,   1.76652,   4.76501,        29,   -999.25,   -999.25,    1369.7,   810.691,      1097,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   16.5773,   1.16591,    1.4259
     731.7,    64.394,    1.6677,   1.89209,        29,   -999.25,   -999.25,   1340.79,   793.093,      1097,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   17.5311,   1.06674,   1.45701
     731.8,   64.6306,   4.14681,   1.71447,        29,   -999.25,   -999.25,   1343.33,   787.215,   -999.25,   0.12492,   -999.25,   -999.25,   -999.25,   -999.25,   18.4841,   2.63042,   1.46236
     732.0,   66.5651,   0.75926,    4.5548,        29,   -999.25,   -999.25,   1356.06,    810.71,      1089,   -999.25,   0.24983,   -999.25,   -999.25,   0.71828,   19.4379,  0.485298,   1.50613
     732.1,    66.869,   1.05742,   1.73427,        29,   -999.25,   -999.25,   1347.13,   793.093,   -999.25,   -999.25,   -999.25,   -999.25,         0,  0.710379,   20.3622,  0.653751,   1.51301
     732.3,   67.7698,    5.6402,   5.93203,        29,   -999.25,   -999.25,   1362.55,   804.835,      1089,   -999.25,   -999.25,   -999.25,   -999.25,  0.702472,   21.2872,   3.42741,   1.53339
     732.4,   69.2656,   1.99451,   1.54178,        29,   -999.25,   -999.25,   1332.75,   804.835,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,  0.694571,   22.2115,   1.18372,   1.56724
     732.6,   69.1355,    6.0166,   5.01294,        29,   -999.25,   -999.25,   1355.47,   804.835,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   0.68667,   -999.25,   3.57897,   1.56429
     732.7,   70.7956,   1.11374,   1.75687,        29,   -999.25,   -999.25,   1334.96,   798.963,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   0.68667,   -999.25,  0.650508,   1.60186
     732.9,   71.4811,    1.4911,   1.52395,        29,   -999.25,   -999.25,   1330.45,    787.22,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   0.68667,   -999.25,  0.859212,   1.61737
     733.0,   70.7802,   1.01705,   4.99541,        29,        29,   -999.25,   1363.92,   804.828,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   0.68667,   -999.25,   0.60827,   1.60151
     733.2,   71.4275,   2.18194,   2.25604,        29,   -999.25,        63,   1335.77,   793.095,   -999.25,   -999.25,   -999.25,         0,   -999.25,   -999.25,   -999.25,   1.25834,   1.61615
     733.3,   72.7094,   1.89826,   2.09237,        29,   -999.25,   -999.25,   1336.46,   793.086,      1091,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   1.07613,   1.64516
     733.5,   70.5794,   2.02007,   4.62641,        29,   -999.25,   -999.25,   1352.21,   804.826,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   19.4379,   1.18944,   1.59696
     733.7,   70.3462,   2.11504,   1.76591,        29,   -999.25,   -999.25,   1330.97,   804.835,      1092,   0.12492,   0.24983,   -999.25,   -999.25,   -999.25,   20.1316,   1.23662,   1.59169
     733.8,   69.1115,   2.53504,   3.31657,        29,   -999.25,   -999.25,   1334.63,   793.095,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   20.8247,    1.5135,   1.56375
     734.0,   68.5832,   2.31845,   3.86531,        29,   -999.25,   -999.25,   1337.26,   804.835,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   21.5184,   1.39821,    1.5518
     734.1,   69.2458,   3.80925,   1.77025,        29,   -999.25,   -999.25,   1330.25,   787.218,   -999.25,   -999.25,   -999.25,   -999.25,   -999.25,   0.68667,   22.2115,    2.2565,   1.56679
     734.3,   68.1818,   2.19772,   3.67718,        29,   -999.25,   -999.25,   1340.18,   804.821,   -999.25,   -999.25,   -999.25,   -999.25,         0,  0.697204,   24.4641,   1.33317,   1.54271
