MD (m),Interval__unidentified (m),Drilling_hour__unidentified (h),Drilling_time__unidentified (min),ROP (m/h),WOB (klbs),BIT_RPM (rpm),TORQUE (kLbf.ft),Si (%),Shale (%),Dolomite (%),Limestone (%),BIT_DIAMETER (in),DOC (in/rev),Mu,MSE (ksi),cluster,MSE_min (ksi)
5442.0,131.0,56.1,6.5,2.34,0.0142695,280.363,6.453667500000001,65.33577988,31.03397044,0.006266961,3.623982718,8.5,0.0054765924890231585,1915.4966887417222,5137.144113045486,1,1129.4354949731883
5442.2,131.2,56.2,5.8,2.34,0.01412775,280.363,6.29140386,65.33577988,31.03397044,0.006266961,3.623982718,8.5,0.0054765924890231585,1886.0714381270905,5007.982880273892,1,1129.4354949731883
5442.4,131.4,56.3,5.5,2.34,0.014413500000000001,280.363,6.35778444,65.33577988,31.03397044,0.006266961,3.623982718,8.5,0.0054765924890231585,1868.1851763971276,5060.822875915381,1,1129.4354949731883
5442.6,131.6,56.4,5.7,2.33,0.014202,280.363,6.505296840000001,65.33577988,31.03397044,0.006266961,3.623982718,8.5,0.005453188247617078,1939.9975665399243,5200.464078036657,1,1129.4354949731883
5442.8,131.8,56.4,4.6,2.34,0.014615999999999999,280.506,6.431540640000001,65.33577988,31.03397044,0.006266961,3.623982718,8.5,0.0054738005604158205,1863.674482758621,5122.144511657915,1,1129.4354949731883
5443.0,132.0,56.6,6.7,2.33,0.014624999999999999,280.363,6.5569261800000005,65.9506931,30.37592294,0.044493683,3.628890272,8.5,0.005453188247617078,1898.838350769231,5241.739386444645,1,1129.4354949731883
5443.2,132.2,56.6,4.1,2.33,0.01375875,280.363,6.453667500000001,65.9506931,30.37592294,0.044493683,3.628890272,8.5,0.005453188247617078,1986.6034341782506,5159.188653201856,1,1129.4354949731883
5443.4,132.4,56.7,4.8,2.34,0.014895,280.363,6.66018486,65.9506931,30.37592294,0.044493683,3.628890272,8.5,0.0054765924890231585,1893.7792386706947,5301.5336956108285,1,1129.4354949731883
5443.6,132.6,56.8,4.6,2.34,0.013869,280.363,6.47579436,65.9506931,30.37592294,0.044493683,3.628890272,8.5,0.0054765924890231585,1977.568228423102,5154.75459462508,1,1129.4354949731883
5443.8,132.8,56.9,4.6,2.34,0.013873499999999999,280.363,6.497921220000001,65.9506931,30.37592294,0.044493683,3.628890272,8.5,0.0054765924890231585,1983.6816607200783,5172.367404740963,1,1129.4354949731883
5444.0,133.0,56.9,4.7,2.34,0.01369125,280.506,6.47579436,67.9462942,28.34088943,0.022055749,3.690760624,8.5,0.0054738005604158205,2003.2424913722268,5157.382730228139,1,1129.4354949731883
5444.2,133.2,57.0,5.4,2.34,0.014013,280.363,6.38728692,67.9462942,28.34088943,0.022055749,3.690760624,8.5,0.0054765924890231585,1930.4958766859345,5084.304285576062,1,1129.4354949731883
5444.4,133.4,57.1,4.8,2.34,0.01492425,280.363,6.57167742,67.9462942,28.34088943,0.022055749,3.690760624,8.5,0.0054765924890231585,1864.9504477611943,5231.082726809862,1,1129.4354949731883
5444.6,133.6,57.2,4.5,2.34,0.01474875,280.363,6.51267246,67.9462942,28.34088943,0.022055749,3.690760624,8.5,0.0054765924890231585,1870.1980411899312,5184.114293128781,1,1129.4354949731883
5444.8,133.8,57.3,4.7,2.34,0.014978249999999999,280.363,6.6011799,67.9462942,28.34088943,0.022055749,3.690760624,8.5,0.0054765924890231585,1866.569085173502,5254.56674960571,1,1129.4354949731883
5445.0,134.0,57.3,4.9,2.34,0.01533825,280.506,6.490545600000001,68.82162988,28.07792232,0.120498343,2.979949457,8.5,0.0054738005604158205,1792.2102977849495,5169.140044740632,1,1129.4354949731883
5445.2,134.2,57.4,5.1,2.34,0.015448499999999999,280.363,6.44629188,68.82162988,28.07792232,0.120498343,2.979949457,8.5,0.0054765924890231585,1767.2875735508303,5131.279963592263,1,1129.4354949731883
5445.4,134.4,57.5,4.7,2.34,0.01536075,280.363,6.51267246,68.82162988,28.07792232,0.120498343,2.979949457,8.5,0.0054765924890231585,1795.6859762706902,5184.117811805841,1,1129.4354949731883
5445.6,134.6,57.6,6.4,2.34,0.015446250000000002,280.506,6.47579436,68.82162988,28.07792232,0.120498343,2.979949457,8.5,0.0054738005604158205,1775.6344588492352,5157.392820552059,1,1129.4354949731883
5445.8,134.8,57.7,5.4,2.34,0.006669,280.363,5.797237320000001,68.82162988,28.07792232,0.120498343,2.979949457,8.5,0.0054765924890231585,3681.662186234819,4614.587814964472,1,1129.4354949731883
5446.0,135.0,57.8,5.8,2.34,0.013491,279.363,6.3430332,68.95676532,27.35628375,0.019629647,3.66732129,8.5,0.005496196346688717,1991.2987324883256,5031.066926724723,1,1129.4354949731883
5446.2,135.2,57.9,5.7,2.34,0.013639499999999999,280.506,6.328281960000001,68.95676532,27.35628375,0.019629647,3.66732129,8.5,0.0054738005604158205,1965.037967667437,5039.9039813771105,1,1129.4354949731883
5446.4,135.4,58.0,5.0,2.34,0.0135945,280.363,6.35778444,68.95676532,27.35628375,0.019629647,3.66732129,8.5,0.0054765924890231585,1980.733902681231,5060.818167097552,1,1129.4354949731883
5446.6,135.6,58.1,5.6,2.34,0.01375425,280.363,6.40941378,68.95676532,27.35628375,0.019629647,3.66732129,8.5,0.0054765924890231585,1973.6265139865861,5101.915582143358,1,1129.4354949731883
5446.8,135.8,58.2,5.5,2.34,0.013329,280.363,6.2471501400000005,68.95676532,27.35628375,0.019629647,3.66732129,8.5,0.0054765924890231585,1985.0340040513167,4972.752719396362,1,1129.4354949731883
5447.0,136.0,58.3,6.1,2.33,0.0136845,280.506,6.239774520000001,65.96500388,30.19252188,0.101482015,3.740992217,8.5,0.005450408250328574,1931.1834791187111,4990.744802320985,1,1129.4354949731883
5447.2,136.2,58.3,4.3,2.33,0.015486749999999999,280.363,6.394662540000001,65.96500388,30.19252188,0.101482015,3.740992217,8.5,0.005453188247617078,1748.8031149208196,5112.029586711513,1,1129.4354949731883
5447.4,136.4,58.4,5.8,2.33,0.0160785,280.363,6.40941378,65.96500388,30.19252188,0.101482015,3.740992217,8.5,0.005453188247617078,1688.3261796809406,5123.825239356385,1,1129.4354949731883
5447.6,136.6,58.5,6.3,2.33,0.01605375,280.506,6.379911300000001,65.96500388,30.19252188,0.101482015,3.740992217,8.5,0.005450408250328574,1683.1457323055365,5102.8419424021,1,1129.4354949731883
5447.8,136.8,58.7,8.0,2.33,0.01614375,280.363,6.2471501400000005,65.96500388,30.19252188,0.101482015,3.740992217,8.5,0.005453188247617078,1638.932604878049,4994.11086016855,1,1129.4354949731883
5448.0,137.0,58.7,4.3,2.33,0.0159435,280.506,6.46104312,69.36786394,27.22297045,0.11625279,3.292912819,8.5,0.005450408250328574,1716.3369348010162,5167.7317663955155,1,1129.4354949731883
5448.2,137.2,58.8,4.5,2.33,0.01591875,280.363,6.47579436,69.36786394,27.22297045,0.11625279,3.292912819,8.5,0.005453188247617078,1722.9301144876329,5176.889447654006,1,1129.4354949731883
5448.4,137.4,58.9,5.2,2.33,0.01593225,280.363,6.5569261800000005,69.36786394,27.22297045,0.11625279,3.292912819,8.5,0.005453188247617078,1743.0376048580713,5241.746902442334,1,1129.4354949731883
5448.6,137.6,59.0,3.8,2.33,0.015560999999999998,280.363,6.5274237,69.36786394,27.22297045,0.11625279,3.292912819,8.5,0.005453188247617078,1776.5927125506075,5218.160267161481,1,1129.4354949731883
5448.8,137.8,59.1,5.8,2.33,0.01635075,280.363,6.497921220000001,69.36786394,27.22297045,0.11625279,3.292912819,8.5,0.005453188247617078,1683.1403770469246,5194.58030701799,1,1129.4354949731883
5449.0,138.0,59.1,4.8,2.33,0.01557675,280.506,6.431540640000001,70.87720742,25.14380444,0.219657786,3.759330354,8.5,0.005450408250328574,1748.7259049544994,5144.133127641002,1,1129.4354949731883
5449.2,138.2,59.2,4.5,2.33,0.016245,280.363,6.51267246,70.87720742,25.14380444,0.219657786,3.759330354,8.5,0.005453188247617078,1697.9429584487534,5206.371949405919,1,1129.4354949731883
5449.4,138.4,59.3,5.1,2.33,0.0160785,280.363,6.549550560000001,70.87720742,25.14380444,0.219657786,3.759330354,8.5,0.005453188247617078,1725.240100755668,5235.851618105347,1,1129.4354949731883
5449.6,138.6,59.4,4.7,2.33,0.01612575,280.363,6.431540640000001,70.87720742,25.14380444,0.219657786,3.759330354,8.5,0.005453188247617078,1689.190657178736,5141.513886610894,1,1129.4354949731883
5449.8,138.8,59.5,5.2,2.33,0.00952875,280.506,5.8636179,70.87720742,25.14380444,0.219657786,3.759330354,8.5,0.005450408250328574,2606.2333884297523,4689.865149723241,1,1129.4354949731883
5450.0,139.0,59.5,3.5,2.34,0.01633275,280.363,6.615931140000001,67.87872523,28.55612902,0.107733553,3.457412201,8.5,0.0054765924890231585,1715.5968370298942,5266.316393428139,1,1129.4354949731883
5450.2,139.2,59.6,3.9,2.34,0.017136,280.363,6.51267246,67.87872523,28.55612902,0.107733553,3.457412201,8.5,0.0054765924890231585,1609.6570588235297,5184.128018556576,1,1129.4354949731883
5450.4,139.4,59.7,4.2,2.34,0.018110249999999998,280.363,6.66756048,67.87872523,28.55612902,0.107733553,3.457412201,8.5,0.0054765924890231585,1559.2871263510997,5307.423109682787,1,1129.4354949731883
5450.6,139.6,59.7,3.7,2.34,0.017905499999999998,280.506,6.5274237,67.87872523,28.55612902,0.107733553,3.457412201,8.5,0.0054738005604158205,1543.9702437798444,5198.524417902403,1,1129.4354949731883
5450.8,139.8,59.8,5.1,2.34,0.0178875,280.363,6.615931140000001,67.87872523,28.55612902,0.107733553,3.457412201,8.5,0.0054765924890231585,1566.4801811320758,5266.325332420228,1,1129.4354949731883
5451.0,140.0,59.9,4.9,2.34,0.017392499999999998,280.363,6.608555520000001,58.54907512,38.40606795,0.059464083,2.985392845,8.5,0.0054765924890231585,1609.2670012936617,5260.451558350345,1,1129.4354949731883
5451.2,140.2,59.9,3.8,2.34,0.016688249999999998,280.363,6.431540640000001,58.54907512,38.40606795,0.059464083,2.985392845,8.5,0.0054765924890231585,1632.2542052042606,5119.5452353384,1,1129.4354949731883
5451.4,140.4,60.1,6.5,2.34,0.0171765,280.363,6.46104312,58.54907512,38.40606795,0.059464083,2.985392845,8.5,0.0054765924890231585,1593.1311920356302,5143.031754842604,1,1129.4354949731883
5451.6,140.6,60.1,5.1,2.34,0.01641375,280.506,6.438916260000001,58.54907512,38.40606795,0.059464083,2.985392845,8.5,0.0054738005604158205,1661.4548265935573,5128.028770337569,1,1129.4354949731883
5451.8,140.8,60.2,3.9,2.34,0.01625175,280.363,6.40941378,58.54907512,38.40606795,0.059464083,2.985392845,8.5,0.0054765924890231585,1670.3279634500902,5101.929941450475,1,1129.4354949731883
5452.0,141.0,60.3,4.1,2.34,0.01796175,280.363,6.5274237,66.20170077,30.86106308,0.073069548,2.864166608,8.5,0.0054765924890231585,1539.1350620067644,5195.8746223455155,1,1129.4354949731883
5452.2,141.2,60.4,6.3,2.34,0.017397,280.363,6.438916260000001,66.20170077,30.86106308,0.073069548,2.864166608,8.5,0.0054765924890231585,1567.5521158820488,5125.420238357991,1,1129.4354949731883
5452.4,141.4,60.5,4.9,2.34,0.017676,280.506,6.40941378,66.20170077,30.86106308,0.073069548,2.864166608,8.5,0.0054738005604158205,1535.7406924643585,5104.540337345837,1,1129.4354949731883
5452.6,141.6,60.5,5.1,2.34,0.017793,280.363,6.490545600000001,66.20170077,30.86106308,0.073069548,2.864166608,8.5,0.0054765924890231585,1544.954172989378,5166.519011716632,1,1129.4354949731883
5452.8,141.8,60.6,4.1,2.34,0.0171945,280.363,6.5274237,66.20170077,30.86106308,0.073069548,2.864166608,8.5,0.0054765924890231585,1607.8140800837477,5195.870211062879,1,1129.4354949731883
5453.0,142.0,60.7,5.8,2.34,0.01721475,280.363,6.4831699799999996,69.02317514,27.51699013,0.166354227,3.293480505,8.5,0.0054765924890231585,1595.0351692589202,5160.644759003177,1,1129.4354949731883
5453.2,142.2,60.8,5.6,2.34,0.01716075,280.363,6.40941378,69.02317514,27.51699013,0.166354227,3.293480505,8.5,0.0054765924890231585,1581.8511708404355,5101.935167720813,1,1129.4354949731883
5453.4,142.4,60.9,5.0,2.34,0.01593,280.506,6.379911300000001,69.02317514,27.51699013,0.166354227,3.293480505,8.5,0.0054738005604158205,1696.2210169491527,5081.034608504,1,1129.4354949731883
5453.6,142.6,61.0,3.9,2.34,0.016812,280.363,6.46841874,69.02317514,27.51699013,0.166354227,3.293480505,8.5,0.0054765924890231585,1629.5298501070663,5148.900587241028,1,1129.4354949731883
5453.8,142.8,61.0,5.1,2.34,0.017136,280.363,6.46841874,69.02317514,27.51699013,0.166354227,3.293480505,8.5,0.0054765924890231585,1598.7194117647061,5148.90245007006,1,1129.4354949731883
5454.0,143.0,61.2,6.8,2.34,0.016384499999999996,280.363,6.394662540000001,65.26148885,31.48621987,0.185246896,3.067044382,8.5,0.0054765924890231585,1652.9815764899756,5090.188848530753,1,1129.4354949731883
5454.2,143.2,61.2,3.7,2.34,0.015858,280.363,6.328281960000001,65.26148885,31.48621987,0.185246896,3.067044382,8.5,0.0054765924890231585,1690.133393870602,5037.347468703804,1,1129.4354949731883
5454.4,143.4,61.3,3.7,2.34,0.016728749999999997,280.506,6.35778444,65.26148885,31.48621987,0.185246896,3.067044382,8.5,0.0054738005604158205,1609.6293530598523,5063.417433197638,1,1129.4354949731883
5454.6,143.6,61.4,5.0,2.34,0.018560249999999997,280.363,6.490545600000001,65.26148885,31.48621987,0.185246896,3.067044382,8.5,0.0054765924890231585,1481.0883258576803,5166.523422999269,1,1129.4354949731883
5454.8,143.8,61.5,6.5,2.34,0.01881675,280.506,6.44629188,65.26148885,31.48621987,0.185246896,3.067044382,8.5,0.0054738005604158205,1450.9382374745906,5133.916508885343,1,1129.4354949731883
5455.0,144.0,61.5,4.6,2.34,0.005949,268.637,5.8267398,63.91728746,32.31991718,0.063032353,3.699763,8.5,0.005715645648216738,4148.252950075643,4444.084668421687,1,1129.4354949731883
5455.2,144.2,61.6,5.2,2.34,0.01689525,278.363,6.438916260000001,63.91728746,32.31991718,0.063032353,3.699763,8.5,0.0055159410553845154,1614.1048022373152,5088.8553235150075,1,1129.4354949731883
5455.4,144.4,61.7,5.3,2.34,0.016265250000000002,280.363,6.47579436,63.91728746,32.31991718,0.063032353,3.699763,8.5,0.0054765924890231585,1686.2263881588046,5154.768371798125,1,1129.4354949731883
5455.6,144.6,61.8,4.1,2.34,0.015957,280.506,6.328281960000001,63.91728746,32.31991718,0.063032353,3.699763,8.5,0.0054738005604158205,1679.6475126903556,5039.91730577921,1,1129.4354949731883
5455.8,144.8,61.9,6.1,2.34,0.01707075,280.363,6.40203816,63.91728746,32.31991718,0.063032353,3.699763,8.5,0.0054765924890231585,1588.3610597073941,5096.0637221872175,1,1129.4354949731883
5456.0,145.0,62.0,5.0,2.34,0.01613925,280.506,6.4831699799999996,67.79190655,27.04746446,0.161925573,4.998703416,8.5,0.0054738005604158205,1701.3263739021327,5163.270727502168,1,1129.4354949731883
5456.2,145.2,62.0,3.3,2.34,0.006916499999999999,263.207,5.59809558,67.79190655,27.04746446,0.161925573,4.998703416,8.5,0.00583356027765219,3427.973871177619,4183.400087971539,0,11.912269553328606
5456.4,145.4,62.1,4.2,2.34,0.0167625,280.363,6.53479932,67.79190655,27.04746446,0.161925573,4.998703416,8.5,0.0054765924890231585,1651.113922147651,5201.738655371923,1,1129.4354949731883
5456.6,145.6,62.2,4.5,2.34,0.01571175,280.506,6.490545600000001,67.79190655,27.04746446,0.161925573,4.998703416,8.5,0.0054738005604158205,1749.605842760991,5169.142192168543,1,1129.4354949731883
5456.8,145.8,62.2,3.7,2.34,0.016137,280.506,6.51267246,67.79190655,27.04746446,0.161925573,4.998703416,8.5,0.0054738005604158205,1709.3067707752373,5186.766404829023,1,1129.4354949731883
5457.0,146.0,62.3,4.0,2.34,0.016415999999999997,280.363,6.453667500000001,66.0233411,29.63536865,0.102701587,4.238588664,8.5,0.0054765924890231585,1665.0328947368425,5137.1564542878195,1,1129.4354949731883
5457.2,146.2,62.4,4.9,2.34,0.0172215,280.506,6.394662540000001,66.0233411,29.63536865,0.102701587,4.238588664,8.5,0.0054738005604158205,1572.643302848184,5092.789879079084,1,1129.4354949731883
5457.4,146.4,62.5,4.2,2.34,0.0174285,280.506,6.431540640000001,66.0233411,29.63536865,0.102701587,4.238588664,8.5,0.0054738005604158205,1562.9265995352441,5122.160682048813,1,1129.4354949731883
5457.6,146.6,62.5,4.8,2.34,0.017712,280.506,6.3430332,66.0233411,29.63536865,0.102701587,4.238588664,8.5,0.0054738005604158205,1516.7463414634146,5051.675241234713,1,1129.4354949731883
5457.8,146.8,62.7,7.4,2.34,0.0178695,280.506,6.313530720000001,66.0233411,29.63536865,0.102701587,4.238588664,8.5,0.0054738005604158205,1496.385434399396,5028.180456513436,1,1129.4354949731883
5458.0,147.0,62.7,5.2,2.34,0.016965,280.506,6.372535680000001,66.577268,28.45272993,0.109273374,4.860728697,8.5,0.0054738005604158205,1590.8967214854113,5075.1666366420595,1,1129.4354949731883
5458.2,147.2,62.8,4.5,2.34,0.01800225,280.506,6.40203816,66.577268,28.45272993,0.109273374,4.860728697,8.5,0.0054738005604158205,1506.1736482939632,5098.668290545388,1,1129.4354949731883
5458.4,147.4,62.9,4.7,2.34,0.019050749999999998,280.363,6.3430332,66.577268,28.45272993,0.109273374,4.860728697,8.5,0.0054765924890231585,1410.1602929018543,5049.107681493722,1,1129.4354949731883
5458.6,147.6,63.0,6.8,2.34,0.01851525,280.506,6.453667500000001,66.577268,28.45272993,0.109273374,4.860728697,8.5,0.0054738005604158205,1476.2522785271603,5139.788697985232,1,1129.4354949731883
5458.8,147.8,63.1,4.8,2.34,0.01798425,280.506,6.424165020000001,66.577268,28.45272993,0.109273374,4.860728697,8.5,0.0054738005604158205,1512.8920205179534,5116.289954752263,1,1129.4354949731883
5459.0,148.0,63.2,4.4,2.34,0.01872,280.363,6.38728692,64.54498916,31.75514367,0.065911033,3.633956143,8.5,0.0054765924890231585,1445.0875384615383,5084.331348342269,1,1129.4354949731883
5459.2,148.2,63.3,5.8,2.34,0.019518749999999998,280.363,6.453667500000001,64.54498916,31.75514367,0.065911033,3.633956143,8.5,0.0054765924890231585,1400.355043227666,5137.174293463057,1,1129.4354949731883
5459.4,148.4,63.3,5.6,2.34,0.01963125,280.363,6.453667500000001,64.54498916,31.75514367,0.065911033,3.633956143,8.5,0.0054765924890231585,1392.3300859598858,5137.174940278694,1,1129.4354949731883
5459.6,148.6,63.5,8.4,2.34,0.019338750000000002,280.363,6.3209063400000005,64.54498916,31.75514367,0.065911033,3.633956143,8.5,0.0054765924890231585,1384.313745200698,5031.496553098493,1,1129.4354949731883
5459.8,148.8,63.6,5.9,2.34,0.01832175,280.506,6.10701336,64.54498916,31.75514367,0.065911033,3.633956143,8.5,0.0054738005604158205,1411.7100036841455,4863.71322487012,1,1129.4354949731883
5460.0,149.0,63.7,8.3,2.34,0.018647999999999998,280.506,6.158642700000001,65.07895786,31.43856264,0.089855891,3.392623615,8.5,0.0054738005604158205,1398.737837837838,4904.832558596007,1,1129.4354949731883
5460.2,149.2,63.8,6.4,2.34,0.0187335,280.363,6.195520800000001,65.07895786,31.43856264,0.089855891,3.392623615,8.5,0.0054765924890231585,1400.6914244535192,4931.687295851909,1,1129.4354949731883
5460.4,149.4,63.9,4.6,2.34,0.0135945,280.506,5.834115420000001,65.07895786,31.43856264,0.089855891,3.392623615,8.5,0.0054738005604158205,1817.5876067527308,4646.350910742801,1,1129.4354949731883
5460.6,149.6,64.0,4.5,2.34,0.01945575,280.506,6.6011799,65.07895786,31.43856264,0.089855891,3.392623615,8.5,0.0054738005604158205,1437.0013183763156,5257.2725566797835,1,1129.4354949731883
5460.8,149.8,64.1,4.4,2.34,0.01920375,280.363,6.4831699799999996,65.07895786,31.43856264,0.089855891,3.392623615,8.5,0.0054765924890231585,1429.8317609841827,5160.65619470362,1,1129.4354949731883
5461.0,150.0,64.1,3.8,2.34,0.018765,280.363,6.615931140000001,63.12399043,33.02316751,0.172642481,3.680199575,8.5,0.0054765924890231585,1493.2275107913672,5266.330377582188,1,1129.4354949731883
5461.2,150.2,64.2,3.0,2.34,0.019340999999999997,280.363,6.6306823800000005,63.12399043,33.02316751,0.172642481,3.680199575,8.5,0.0054765924890231585,1451.9874918566777,5278.075545440416,1,1129.4354949731883
5461.4,150.4,64.2,3.3,2.34,0.019683,280.506,6.579053040000001,63.12399043,33.02316751,0.172642481,3.680199575,8.5,0.0054738005604158205,1415.6492729766805,5239.652095549994,1,1129.4354949731883
5461.6,150.6,64.3,6.7,2.34,0.02000025,280.363,6.46841874,63.12399043,33.02316751,0.172642481,3.680199575,8.5,0.0054765924890231585,1369.7656699291258,5148.91891799615,1,1129.4354949731883
5461.8,150.8,64.4,4.1,2.34,0.01972125,280.506,6.5274237,63.12399043,33.02316751,0.172642481,3.680199575,8.5,0.0054738005604158205,1401.8157672561324,5198.5348575067665,1,1129.4354949731883
5462.0,151.0,64.5,6.2,2.34,0.0197595,280.506,6.4167894,65.74629699,31.18747741,0.076947637,2.989277963,8.5,0.0054738005604158205,1375.3885675244821,5110.426238937204,1,1129.4354949731883
5462.2,151.2,64.6,4.3,2.34,0.019160999999999997,280.506,6.47579436,65.74629699,31.18747741,0.076947637,2.989277963,8.5,0.0054738005604158205,1431.391564114608,5157.414178404357,1,1129.4354949731883
5462.4,151.4,64.6,4.1,2.34,0.019192499999999998,283.363,6.549550560000001,65.74629699,31.18747741,0.076947637,2.989277963,8.5,0.005418611110130821,1445.318377491208,5269.279848181695,1,1129.4354949731883
5462.6,151.6,64.7,6.0,2.34,0.01925775,285.506,6.47579436,65.74629699,31.18747741,0.076947637,2.989277963,8.5,0.005377939167653219,1424.2003224675777,5249.3433210911435,1,1129.4354949731883
5462.8,151.8,64.8,5.5,2.34,0.01884375,285.363,6.54217494,65.74629699,31.18747741,0.076947637,2.989277963,8.5,0.00538063413967473,1470.4098197014926,5300.492456329604,1,1129.4354949731883
5463.0,152.0,64.9,6.1,2.34,0.01851075,286.65,6.27665262,65.47589659,31.23918722,0.122992252,3.161923931,8.5,0.00535647619047619,1436.1098237510635,5108.302607750615,1,1129.4354949731883
5463.2,152.2,65.1,6.7,2.34,0.0187515,289.653,6.38728692,65.47589659,31.23918722,0.122992252,3.161923931,8.5,0.005300942507068802,1442.659985601152,5252.800401385488,1,1129.4354949731883
5463.4,152.4,65.1,3.8,2.34,0.018193499999999998,289.653,6.505296840000001,65.47589659,31.23918722,0.122992252,3.161923931,8.5,0.005300942507068802,1514.3785110066788,5349.844631335228,1,1129.4354949731883
5463.6,152.6,65.2,5.2,2.34,0.01885725,289.653,6.46104312,65.47589659,31.23918722,0.122992252,3.161923931,8.5,0.005300942507068802,1451.1351294594917,5313.455658239244,1,1129.4354949731883
5463.8,152.8,65.3,6.5,2.34,0.01932075,289.653,6.379911300000001,65.47589659,31.23918722,0.122992252,3.161923931,8.5,0.005300942507068802,1398.537882846163,5246.7382093879005,1,1129.4354949731883
5464.0,153.0,65.5,8.7,2.34,0.00723375,209.743,3.5845513200000005,65.28991625,31.34558143,0.111233991,3.253268331,8.5,0.007320548957533744,2098.721841368585,2134.608666844122,0,11.912269553328606
5464.2,153.2,65.5,2.5,2.34,0.012039749999999998,284.796,6.09963774,65.28991625,31.34558143,0.111233991,3.253268331,8.5,0.005391346437449964,2145.7056699682307,4932.09634967216,1,1129.4354949731883
5464.4,153.4,65.6,6.9,2.34,0.013941,283.796,6.2840282400000005,65.28991625,31.34558143,0.111233991,3.253268331,8.5,0.00541034369758559,1909.0960361523564,5063.359943010254,1,1129.4354949731883
5464.6,153.6,65.7,7.3,2.34,0.012867749999999999,284.653,6.16601832,65.28991625,31.34558143,0.111233991,3.253268331,8.5,0.005394054866802738,2029.4846511627907,4983.271534983838,1,1129.4354949731883
5464.8,153.8,65.8,4.9,2.34,0.01467675,288.653,6.35040882,65.28991625,31.34558143,0.111233991,3.253268331,8.5,0.005319306918687835,1832.5480177832285,5204.419919706866,1,1129.4354949731883
5465.0,154.0,65.9,8.2,2.34,0.01464525,289.653,6.4167894,64.97728004,30.88975135,0.102077484,4.030891133,8.5,0.005300942507068802,1855.6863419880165,5277.038652153601,1,1129.4354949731883
5465.2,154.2,66.0,5.9,2.33,0.014098499999999998,289.796,6.38728692,64.97728004,30.88975135,0.102077484,4.030891133,8.5,0.005275684331966855,1918.7884328120017,5277.921747583895,1,1129.4354949731883
5465.4,154.4,66.2,6.7,2.33,0.013977,289.653,6.5274237,64.97728004,30.88975135,0.102077484,4.030891133,8.5,0.005278288906611244,1977.9322601416616,5391.055137085941,1,1129.4354949731883
5465.6,154.6,66.3,10.3,2.33,0.012123,289.796,6.298779479999999,64.97728004,30.88975135,0.102077484,4.030891133,8.5,0.005275684331966855,2200.543073496659,5204.776338388417,1,1129.4354949731883
5465.8,154.8,66.4,6.3,2.33,0.011871,289.653,6.438916260000001,64.97728004,30.88975135,0.102077484,4.030891133,8.5,0.005278288906611244,2297.254162244125,5317.945065623186,1,1129.4354949731883
5466.0,155.0,66.5,5.5,2.33,0.0113355,289.653,6.431540640000001,62.14156789,34.38123186,0.104896331,3.372303924,8.5,0.005278288906611244,2403.0229138547043,5311.850489857922,1,1129.4354949731883
5466.2,155.2,66.6,7.2,2.33,0.01395675,289.653,6.372535680000001,62.14156789,34.38123186,0.104896331,3.372303924,8.5,0.005278288906611244,1933.7999806545224,5263.133585279537,1,1129.4354949731883
5466.4,155.4,66.7,4.7,2.33,0.01506825,289.653,6.431540640000001,62.14156789,34.38123186,0.104896331,3.372303924,8.5,0.005278288906611244,1807.7392026280427,5311.871951200721,1,1129.4354949731883
5466.6,155.6,66.9,7.9,2.33,0.014640749999999998,289.653,6.564301800000001,62.14156789,34.38123186,0.104896331,3.372303924,8.5,0.005278288906611244,1898.9292761641316,5421.516437912383,1,1129.4354949731883
5466.8,155.8,67.0,5.8,2.33,0.0150435,289.653,6.5938042800000005,62.14156789,34.38123186,0.104896331,3.372303924,8.5,0.005278288906611244,1856.3964822016155,5445.884741203709,1,1129.4354949731883
5467.0,156.0,67.1,5.9,2.33,0.01300725,289.653,6.638058000000001,66.587169,29.91627511,0.026167066,3.470388819,8.5,0.005278288906611244,2161.419823559938,5482.422015377725,1,1129.4354949731883
5467.2,156.2,67.1,4.1,2.33,0.014460749999999998,289.653,6.689687340000001,66.587169,29.91627511,0.026167066,3.470388819,8.5,0.005278288906611244,1959.2893480628604,5525.070850695604,1,1129.4354949731883
5467.4,156.4,67.2,7.1,2.33,0.01468125,289.653,6.58642866,66.587169,29.91627511,0.026167066,3.470388819,8.5,0.005278288906611244,1900.0740781609197,5439.791161534524,1,1129.4354949731883
5467.6,156.6,67.3,3.3,2.33,0.013968,289.653,6.58642866,66.587169,29.91627511,0.026167066,3.470388819,8.5,0.005278288906611244,1997.0978350515463,5439.787060723392,1,1129.4354949731883
5467.8,156.8,67.4,6.1,2.33,0.014409000000000002,289.653,6.623306760000001,66.587169,29.91627511,0.026167066,3.470388819,8.5,0.005278288906611244,1946.814640849469,5470.247080854873,1,1129.4354949731883
5468.0,157.0,67.5,4.4,2.33,0.0142965,289.653,6.704438580000001,67.48061936,28.74934625,0.206521052,3.563513338,8.5,0.005278288906611244,1986.1692917847026,5537.252900190451,1,1129.4354949731883
5468.2,157.2,67.5,4.2,2.33,0.014627250000000001,289.653,6.65280924,67.48061936,28.74934625,0.206521052,3.563513338,8.5,0.005278288906611244,1926.3090355329946,5494.614323368558,1,1129.4354949731883
