MD,Interval__unidentified,Drilling_hour__unidentified,Drilling_time__unidentified,ROP,WOB,BIT_RPM,TORQUE,Si,Shale,Dolomite,Limestone,BIT_DIAMETER,DOC,Mu,MSE,cluster
m,m,h,min,m/h,klbs,rpm,kLbf.ft,%,%,%,%,in,in/rev,,ksi,
5386.4,75.4,31.5,8.6,2.39,0.010944,268.78,6.4167894,64.1984121,29.24893891,0.035628165,6.517020827,8.5,0.0058346689361807,2483.277631578947,4794.307883886886,1
5386.6,75.6,31.6,6.8,2.39,0.00947025,268.78,6.239774520000001,64.1984121,29.24893891,0.035628165,6.517020827,8.5,0.0058346689361807,2790.55783321454,4662.044377176903,1
5386.8,75.8,31.7,4.7,2.39,0.0105075,268.78,6.328281960000001,64.1984121,29.24893891,0.035628165,6.517020827,8.5,0.0058346689361807,2550.762346895074,4728.177857529643,0
5387.0,76.0,31.8,9.3,2.39,0.01092375,268.78,6.40203816,55.15194671,35.84108729,0.470360971,8.536605035,8.5,0.0058346689361807,2482.161763130793,4783.286514674643,1
5387.2,76.2,31.9,5.0,2.39,0.009639,268.78,6.40203816,55.15194671,35.84108729,0.470360971,8.536605035,8.5,0.0058346689361807,2813.000784313725,4783.279128040081,0
5387.4,76.4,32.0,4.0,2.39,0.01188675,268.78,6.5274237,55.15194671,35.84108729,0.470360971,8.536605035,8.5,0.0058346689361807,2325.745826235094,4876.972700092637,0
5387.6,76.6,32.1,6.0,2.39,0.0119744999999999,268.78,6.5200480800000005,55.15194671,35.84108729,0.470360971,8.536605035,8.5,0.0058346689361807,2306.09388951522,4871.462578216119,1
5387.8,76.8,32.2,8.0,2.38,0.0117247499999999,268.78,6.505296840000001,55.15194671,35.84108729,0.470360971,8.536605035,8.5,0.0058102560954436,2349.887668393783,4880.861622602391,1
5388.0,77.0,32.3,6.2,2.38,0.0102825,268.78,6.372535680000001,55.8252309,35.9480701,0.377767183,7.848931822,8.5,0.0058102560954436,2624.8055317286658,4781.24528529376,1
5388.2,77.2,32.4,3.6,2.38,0.010314,268.78,6.379911300000001,55.8252309,35.9480701,0.377767183,7.848931822,8.5,0.0058102560954436,2619.8178010471206,4786.779246687258,0
5388.4,77.4,32.5,8.1,2.38,0.0108585,268.78,6.35040882,55.8252309,35.9480701,0.377767183,7.848931822,8.5,0.0058102560954436,2476.939643597182,4764.647256134452,1
5388.6,77.6,32.6,6.6,2.38,0.0109799999999999,268.78,6.33565758,55.8252309,35.9480701,0.377767183,7.848931822,8.5,0.0058102560954436,2443.840918032788,4753.580394125095,1
5388.8,77.8,32.7,5.5,2.38,0.0126922499999999,268.78,6.394662540000001,55.8252309,35.9480701,0.377767183,7.848931822,8.5,0.0058102560954436,2133.843616380075,4797.860480940044,0
5389.0,78.0,32.9,8.6,2.37,0.0105119999999999,268.78,6.372535680000001,70.98753346,23.62918486,0.147061335,5.236220346,8.5,0.0057858432547064,2567.500273972604,4801.42038609025,1
5389.2,78.2,32.9,1.9,2.38,0.0116864999999999,268.78,6.46841874,70.98753346,23.62918486,0.147061335,5.236220346,8.5,0.0058102560954436,2344.2139083557954,4853.192501259468,0
5389.4,78.4,33.1,10.2,2.37,0.0122984999999999,268.78,6.431540640000001,70.98753346,23.62918486,0.147061335,5.236220346,8.5,0.0057858432547064,2214.8608562019763,4845.887694074744,1
5389.6,78.6,33.2,7.6,2.37,0.0115267499999999,268.78,6.438916260000001,70.98753346,23.62918486,0.147061335,5.236220346,8.5,0.0057858432547064,2365.8623775131764,4851.440386488506,1
5389.8,78.8,33.3,5.2,2.37,0.0045292499999999,268.78,5.81936418,70.98753346,23.62918486,0.147061335,5.236220346,8.5,0.0057858432547064,5441.677734724293,4384.601270757888,0
5390.0,79.0,33.3,4.1,2.37,0.0100035,268.78,6.438916260000001,71.11832555,23.29966783,0.109226794,5.472779831,8.5,0.0057858432547064,2726.116275303644,4851.431628604796,0
5390.2,79.2,33.4,6.3,2.37,0.0108225,268.923,6.5274237,71.11832555,23.29966783,0.109226794,5.472779831,8.5,0.0057827666283657,2554.452224532224,4920.738465405946,1
5390.4,79.4,33.5,3.7,2.37,0.009162,268.78,6.66756048,71.11832555,23.29966783,0.109226794,5.472779831,8.5,0.0057858432547064,3082.195992141453,5023.6978070636,0
5390.6,79.6,33.6,3.5,2.37,0.011223,268.78,6.71918982,71.11832555,23.29966783,0.109226794,5.472779831,8.5,0.0057858432547064,2535.662935044106,5062.609563709223,0
5390.8,79.8,33.6,5.0,2.37,0.01071,268.78,6.549550560000001,71.11832555,23.29966783,0.109226794,5.472779831,8.5,0.0057858432547064,2590.034823529412,4934.792634142358,0
5391.0,80.0,33.7,5.1,2.37,0.0106267499999999,268.78,6.53479932,72.08604013,21.47598142,0.171610016,6.266368434,8.5,0.0057858432547064,2604.446055473217,4923.6778963607385,0
5391.2,80.2,33.8,4.6,2.37,0.0112252499999999,268.78,6.608555520000001,72.08604013,21.47598142,0.171610016,6.266368434,8.5,0.0057858432547064,2493.4122910402893,4979.252633110167,0
5391.4,80.4,33.9,5.8,2.37,0.0118125,268.923,6.64543362,72.08604013,21.47598142,0.171610016,6.266368434,8.5,0.0057827666283657,2382.67648,5009.705535765314,1
5391.6,80.6,34.0,5.9,2.37,0.0108405,268.78,6.6011799,72.08604013,21.47598142,0.171610016,6.266368434,8.5,0.0057858432547064,2579.0266500622665,4973.693291431668,1
5391.8,80.8,34.1,5.8,2.37,0.0095085,268.78,6.438916260000001,72.08604013,21.47598142,0.171610016,6.266368434,8.5,0.0057858432547064,2868.034301940369,4851.428782615998,1
5392.0,81.0,34.2,3.1,2.37,0.01072125,268.923,6.57167742,75.39893076,19.99963726,0.05203846,4.549393517,8.5,0.0057827666283657,2596.057989506821,4954.098400165039,0
5392.2,81.2,34.3,6.0,2.37,0.0117517499999999,268.78,6.69706296,75.39893076,19.99963726,0.05203846,4.549393517,8.5,0.0057858432547064,2413.6006433084435,5045.941215035638,1
5392.4,81.4,34.3,1.7,2.37,0.0128519999999999,268.78,6.66018486,75.39893076,19.99963726,0.05203846,4.549393517,8.5,0.0057858432547064,2194.8211764705884,5018.161893047433,0
5392.6,81.6,34.4,8.1,2.37,0.01322325,268.78,6.66018486,75.39893076,19.99963726,0.05203846,4.549393517,8.5,0.0057858432547064,2133.2003675344563,5018.164027539032,1
5392.8,81.8,34.5,5.7,2.37,0.0118304999999999,268.78,6.704438580000001,75.39893076,19.99963726,0.05203846,4.549393517,8.5,0.0057858432547064,2400.1749106124007,5051.498797375608,1
5393.0,82.0,34.6,5.0,2.37,0.01211625,268.78,6.689687340000001,76.09655366,18.85710196,0.105358389,4.940985985,8.5,0.0057858432547064,2338.412746518106,5040.386181149273,2
5393.2,82.2,34.7,6.7,2.37,0.0121612499999999,268.78,6.40941378,76.09655366,18.85710196,0.105358389,4.940985985,8.5,0.0057858432547064,2232.1515041628127,4829.215516252595,1
5393.4,82.4,34.8,7.2,2.37,0.012195,268.923,6.5569261800000005,76.09655366,18.85710196,0.105358389,4.940985985,8.5,0.0057827666283657,2277.204664206642,4942.986701152148,1
5393.6,82.6,35.0,8.3,2.36,0.0120554999999999,268.78,6.46841874,76.09655366,18.85710196,0.105358389,4.940985985,8.5,0.0057614304139692,2272.4611870100784,4894.322803408409,1
5393.8,82.8,35.1,7.1,2.36,0.01231875,268.78,6.48316998,76.09655366,18.85710196,0.105358389,4.940985985,8.5,0.0057614304139692,2228.9706082191783,4905.485670413428,1
5394.0,83.0,35.2,7.0,2.36,0.0120487499999999,268.78,6.46841874,68.50816859,25.52811324,0.108243045,5.85547513,8.5,0.0057614304139692,2273.734274509804,4894.32276459947,1
5394.2,83.2,35.3,7.1,2.36,0.011772,268.78,6.44629188,68.50816859,25.52811324,0.108243045,5.85547513,8.5,0.0057614304139692,2319.227155963303,4877.57914324836,1
5394.4,83.4,35.4,6.0,2.36,0.01229175,268.78,6.6011799,68.50816859,25.52811324,0.108243045,5.85547513,8.5,0.0057614304139692,2274.528720483251,4994.776342829121,1
5394.6,83.6,35.5,6.3,2.35,0.0120712499999999,268.78,6.549550560000001,68.50816859,25.52811324,0.108243045,5.85547513,8.5,0.0057370175732321,2297.961931034484,4976.798171737459,1
5394.8,83.8,35.6,5.5,2.35,0.0112994999999999,268.78,6.564301800000001,68.50816859,25.52811324,0.108243045,5.85547513,8.5,0.0057370175732321,2460.4406212664285,4988.002583159719,2
5395.0,84.0,35.7,3.4,2.36,0.0114525,268.78,6.615931140000001,71.15500768,22.18652196,0.194983042,6.463487315,8.5,0.0057614304139692,2446.6635442043225,5005.932871040908,0
5395.2,84.2,35.8,5.4,2.35,0.0133582499999999,268.78,6.674936100000001,71.15500768,22.18652196,0.194983042,6.463487315,8.5,0.0057370175732321,2116.318948964124,5072.080784217269,2
5395.4,84.4,35.9,8.6,2.35,0.0133222499999999,268.78,6.53479932,71.15500768,22.18652196,0.194983042,6.463487315,8.5,0.0057370175732321,2077.486694815065,4965.596515749807,1
5395.6,84.6,36.0,4.9,2.35,0.0127215,268.78,6.51267246,71.15500768,22.18652196,0.194983042,6.463487315,8.5,0.0057370175732321,2168.225709232402,4948.779788888029,2
5395.8,84.8,36.1,7.0,2.35,0.01279575,268.78,6.69706296,71.15500768,22.18652196,0.194983042,6.463487315,8.5,0.0057370175732321,2216.675955688412,5088.890823005372,1
5396.0,85.0,36.2,4.9,2.35,0.01147275,268.78,6.66018486,64.29820589,29.60032923,0.158343906,5.943120974,8.5,0.0057370175732321,2458.681812120024,5060.861095009688,2
5396.2,85.2,36.3,4.6,2.35,0.012393,268.78,6.54217494,64.29820589,29.60032923,0.158343906,5.943120974,8.5,0.0057370175732321,2235.7810893246187,4971.195597341415,2
5396.4,85.4,36.4,8.5,2.35,0.0127619999999999,268.78,6.564301800000001,64.29820589,29.60032923,0.158343906,5.943120974,8.5,0.0057370175732321,2178.4789844851907,4988.010991762985,1
5396.6,85.6,36.5,5.3,2.35,0.0123457499999999,268.923,6.608555520000001,64.29820589,29.60032923,0.158343906,5.943120974,8.5,0.0057339669099829,2267.110246036086,5024.306785304822,2
5396.8,85.8,36.6,4.6,2.35,0.012384,268.78,6.7118142,64.29820589,29.60032923,0.158343906,5.943120974,8.5,0.0057370175732321,2295.422093023256,5100.097304237666,2
5397.0,86.0,36.7,6.5,2.35,0.0062415,268.923,5.95212534,69.16940666,23.27532544,0.254478298,7.300789607,8.5,0.0057339669099829,4038.933179524153,4525.212552331311,1
5397.2,86.2,36.7,3.2,2.35,0.0118575,268.78,6.638058000000001,69.16940666,23.27532544,0.254478298,7.300789607,8.5,0.0057370175732321,2370.999620493359,5044.050034252881,2
5397.4,86.4,36.8,5.2,2.35,0.0131084999999999,268.78,6.674936100000001,69.16940666,23.27532544,0.254478298,7.300789607,8.5,0.0057370175732321,2156.640164778579,5072.079348286557,2
5397.6,86.6,36.9,6.1,2.35,0.0126674999999999,268.78,6.6011799,69.16940666,23.27532544,0.254478298,7.300789607,8.5,0.0057370175732321,2207.060461811723,5016.032569881654,1
5397.8,86.8,37.0,4.3,2.35,0.01269675,268.78,6.46841874,69.16940666,23.27532544,0.254478298,7.300789607,8.5,0.0057370175732321,2157.690419989367,4915.153100856021,2
5398.0,87.0,37.1,5.3,2.35,0.0130927499999999,268.78,6.689687340000001,73.36784942,20.42345029,0.05544239,6.153257903,8.5,0.0057370175732321,2164.006296614539,5083.28810630989,2
5398.2,87.2,37.2,5.2,2.35,0.0126585,268.923,6.69706296,73.36784942,20.42345029,0.05544239,6.153257903,8.5,0.0057339669099829,2240.710302168504,5091.597455824034,2
5398.4,87.4,37.2,4.5,2.35,0.012573,268.78,6.64543362,73.36784942,20.42345029,0.05544239,6.153257903,8.5,0.0057370175732321,2238.5561059413026,5049.658572289086,2
5398.6,87.6,37.3,5.1,2.35,0.012681,268.78,6.64543362,73.36784942,20.42345029,0.05544239,6.153257903,8.5,0.0057370175732321,2219.491043293116,5049.659193232097,2
5398.8,87.8,37.4,5.2,2.35,0.0131984999999999,268.78,6.53479932,73.36784942,20.42345029,0.05544239,6.153257903,8.5,0.0057370175732321,2096.965346062053,4965.595804252607,2
5399.0,88.0,37.5,5.6,2.35,0.01318725,268.78,6.7118142,70.97234171,24.11327416,0.192485858,4.721898271,8.5,0.0057370175732321,2155.605391571404,5100.101922501307,2
5399.2,88.2,37.6,5.9,2.35,0.0128475,268.78,6.638058000000001,70.97234171,24.11327416,0.192485858,4.721898271,8.5,0.0057370175732321,2188.295621716288,5044.0557262304765,1
5399.4,88.4,37.7,4.6,2.35,0.0125775,268.78,6.6306823800000005,70.97234171,24.11327416,0.192485858,4.721898271,8.5,0.0057370175732321,2232.7879212880143,5038.44974958419,2
5399.6,88.6,37.7,4.4,2.35,0.012069,266.78,6.792946020000001,70.97234171,24.11327416,0.192485858,4.721898271,8.5,0.0057800269260564,2383.803489932887,5123.335984350281,2
5399.8,88.8,37.8,5.3,2.35,0.0123052499999999,268.78,6.564301800000001,70.97234171,24.11327416,0.192485858,4.721898271,8.5,0.0057370175732321,2259.340427866155,4988.008365691503,2
5400.0,89.0,37.9,4.8,2.35,0.01256175,268.78,6.704438580000001,64.6176215,29.85530221,0.072692086,5.4543842,8.5,0.0057370175732321,2260.454895217625,5094.49390191761,2
5400.2,89.2,38.0,3.9,2.35,0.01251675,268.78,6.72656544,64.6176215,29.85530221,0.072692086,5.4543842,8.5,0.0057370175732321,2276.068711127089,5111.306916057638,2
5400.4,89.4,38.0,3.2,2.35,0.012483,268.78,6.69706296,64.6176215,29.85530221,0.072692086,5.4543842,8.5,0.0057370175732321,2272.212718096612,5088.889024857904,2
5400.6,89.6,38.1,4.6,2.35,0.0128902499999999,268.923,6.6306823800000005,64.6176215,29.85530221,0.072692086,5.4543842,8.5,0.0057339669099829,2178.614850759295,5041.132133985436,2
5400.8,89.8,38.2,6.6,2.35,0.0131242499999999,268.78,6.564301800000001,64.6176215,29.85530221,0.072692086,5.4543842,8.5,0.0057370175732321,2118.3495285444887,4988.013074509333,1
5401.0,90.0,38.3,4.9,2.35,0.01275075,268.78,6.54217494,65.96770132,29.20089299,0.05046434,4.780941342,8.5,0.0057370175732321,2173.0513922710425,4971.197654215138,2
5401.2,90.2,38.4,6.0,2.35,0.01339875,268.78,6.46841874,65.96770132,29.20089299,0.05046434,4.780941342,8.5,0.0057370175732321,2044.6426599496224,4915.15713698559,1
5401.4,90.4,38.5,6.0,2.35,0.012285,268.923,6.438916260000001,65.96770132,29.20089299,0.05046434,4.780941342,8.5,0.0057339669099829,2219.8375384615388,4895.336097311868,1
5401.6,90.6,38.6,5.8,2.35,0.0128002499999999,268.78,6.46841874,65.96770132,29.20089299,0.05046434,4.780941342,8.5,0.0057370175732321,2140.243810863069,4915.153695926407,1
5401.8,90.8,38.7,5.2,2.35,0.012915,268.78,6.5569261800000005,65.96770132,29.20089299,0.05046434,4.780941342,8.5,0.0057370175732321,2150.252487804878,4982.407447143488,2
5402.0,91.0,38.8,4.6,2.35,0.012663,268.78,6.53479932,74.39287449,21.20190827,0.180134607,4.225082639,8.5,0.0057370175732321,2185.6429850746267,4965.592725410181,2
5402.2,91.2,38.9,5.6,2.35,0.0131715,268.78,6.431540640000001,74.39287449,21.20190827,0.180134607,4.225082639,8.5,0.0057370175732321,2068.0610591048858,4887.133708974202,2
5402.4,91.4,39.0,8.4,2.34,0.01342125,268.78,6.372535680000001,74.39287449,21.20190827,0.180134607,4.225082639,8.5,0.0057126047324949,2010.957465213748,4862.993009507174,1
5402.6,91.6,39.1,5.6,2.34,0.01295325,268.923,6.38728692,74.39287449,21.20190827,0.180134607,4.225082639,8.5,0.0057095670507914,2088.436393955185,4876.840292149242,2
5402.8,91.8,39.2,5.0,2.34,0.01296675,268.78,6.5938042800000005,74.39287449,21.20190827,0.180134607,4.225082639,8.5,0.0057126047324949,2153.7162727745967,5031.84164096929,2
5403.0,92.0,39.2,4.2,2.34,0.01343025,268.78,6.689687340000001,68.57238066,27.32010737,0.146810436,3.960701536,8.5,0.0057126047324949,2109.625170045234,5105.013178508533,2
5403.2,92.2,39.3,4.3,2.35,0.0132435,268.923,6.64543362,68.57238066,27.32010737,0.146810436,3.960701536,8.5,0.0057339669099829,2125.221121304792,5052.348977048488,2
5403.4,92.4,39.4,5.0,2.35,0.01330425,268.78,6.394662540000001,68.57238066,27.32010737,0.146810436,3.960701536,8.5,0.0057370175732321,2035.686088280061,4859.112350772847,2
5403.6,92.6,39.5,7.5,2.34,0.01345275,268.78,6.497921220000001,68.57238066,27.32010737,0.146810436,3.960701536,8.5,0.0057126047324949,2045.7235524335176,4958.675562554015,1
5403.8,92.8,39.6,4.1,2.34,0.01215,268.78,6.689687340000001,68.57238066,27.32010737,0.146810436,3.960701536,8.5,0.0057126047324949,2331.917155555556,5105.005817746597,2
5404.0,93.0,39.6,3.6,2.35,0.0130769999999999,268.923,6.638058000000001,63.96565963,31.538061,0.056365764,4.439913604,8.5,0.0057339669099829,2149.89125946318,5046.74061373037,2
5404.2,93.2,39.7,4.5,2.35,0.01334475,268.78,6.5274237,63.96565963,31.538061,0.056365764,4.439913604,8.5,0.0057370175732321,2071.643095599393,4959.992220824173,2
5404.4,93.4,39.8,3.7,2.35,0.0131805,268.78,6.7118142,63.96565963,31.538061,0.056365764,4.439913604,8.5,0.0057370175732321,2156.709320587231,5100.101883692369,2
5404.6,93.6,39.8,3.5,2.35,0.01308825,267.78,6.72656544,63.96565963,31.538061,0.056365764,4.439913604,8.5,0.0057584419423905,2176.683898916968,5092.293775988704,2
5404.8,93.8,40.0,6.4,2.35,0.0138059999999999,268.78,6.505296840000001,63.96565963,31.538061,0.056365764,4.439913604,8.5,0.0057370175732321,1995.642868318123,4943.181599901998,1
5405.0,94.0,40.0,5.5,2.35,0.01290825,268.78,6.68231172,65.12951444,30.58578562,0.041346715,4.243353227,8.5,0.0057370175732321,2192.51684155482,5077.682621243485,2
5405.2,94.2,40.1,3.2,2.35,0.0128362499999999,267.923,6.741316680000001,65.12951444,30.58578562,0.041346715,4.243353227,8.5,0.0057553684578529,2224.2834846625774,5106.184785397885,2
5405.4,94.4,40.2,3.7,2.35,0.01267425,268.78,6.66018486,65.12951444,30.58578562,0.041346715,4.243353227,8.5,0.0057370175732321,2225.602442748092,5060.86800300068,2
5405.6,94.6,40.2,4.5,2.35,0.0127304999999999,268.78,6.6306823800000005,65.12951444,30.58578562,0.041346715,4.243353227,8.5,0.0057370175732321,2205.9534252386006,5038.450629253454,2
5405.8,94.8,40.3,4.7,2.35,0.01325475,268.78,6.40941378,65.12951444,30.58578562,0.041346715,4.243353227,8.5,0.0057370175732321,2048.001846885079,4870.320914751489,2
5406.0,95.0,40.4,5.6,2.35,0.01343475,268.923,6.53479932,62.22917034,30.61062539,0.083610712,7.076593562,8.5,0.0057339669099829,2060.09022274326,4968.23898617039,2
5406.2,95.2,40.5,5.1,2.35,0.013266,268.78,6.608555520000001,62.22917034,30.61062539,0.083610712,7.076593562,8.5,0.0057370175732321,2109.842930800543,5021.6404352296,2
5406.4,95.4,40.6,4.0,2.35,0.01352475,268.78,6.47579436,62.22917034,30.61062539,0.083610712,7.076593562,8.5,0.0057370175732321,2027.9039361171187,4920.762285707864,2
5406.6,95.6,40.6,5.7,2.35,0.0144809999999999,268.78,6.69706296,62.22917034,30.61062539,0.083610712,7.076593562,8.5,0.0057370175732321,1958.706674953388,5088.900512303598,2
5406.8,95.8,40.9,12.9,2.34,0.00470475,209.449,4.779401760000001,62.22917034,30.61062539,0.083610712,7.076593562,8.5,0.0073308246876327,4302.496872309901,2842.127077810347,1
5407.0,96.0,41.0,6.9,2.34,0.0097605,268.78,6.564301800000001,61.8468386,31.5384036,0.17177565,6.442982146,8.5,0.0057126047324949,2848.3939142461963,5009.309707444029,1
5407.2,96.2,41.1,6.0,2.34,0.00987075,268.923,6.379911300000001,61.8468386,31.5384036,0.17177565,6.442982146,8.5,0.0057095670507914,2737.461773421473,4871.191200096203,1
5407.4,96.4,41.2,7.4,2.34,0.00963,268.923,6.48316998,61.8468386,31.5384036,0.17177565,6.442982146,8.5,0.0057095670507914,2851.31170093458,4950.028986175356,1
5407.6,96.6,41.3,7.0,2.34,0.0098955,268.923,6.44629188,61.8468386,31.5384036,0.17177565,6.442982146,8.5,0.0057095670507914,2759.026030013643,4921.87366613718,1
5407.8,96.8,41.4,5.3,2.34,0.008973,268.78,6.638058000000001,61.8468386,31.5384036,0.17177565,6.442982146,8.5,0.0057126047324949,3133.1915747241724,5065.5889279336725,2
5408.0,97.0,41.5,4.3,2.34,0.00878175,267.78,6.579053040000001,54.35550845,39.15123528,0.109696216,6.383560048,8.5,0.005733937934125,3172.96946963874,5001.881946167905,2
5408.2,97.2,41.5,3.6,2.34,0.0097515,268.923,6.65280924,54.35550845,39.15123528,0.109696216,6.383560048,8.5,0.0057095670507914,2889.463553299493,5079.551178742398,2
5408.4,97.4,41.6,5.5,2.34,0.0102464999999999,267.78,6.733941060000001,54.35550845,39.15123528,0.109696216,6.383560048,8.5,0.005733937934125,2783.4110144927545,5119.646489423323,2
5408.6,97.6,41.7,4.3,2.34,0.00996525,268.78,6.5200480800000005,54.35550845,39.15123528,0.109696216,6.383560048,8.5,0.0057126047324949,2771.0615669451345,4975.540635729029,2
5408.8,97.8,41.8,5.4,2.34,0.0107549999999999,268.78,6.69706296,54.35550845,39.15123528,0.109696216,6.383560048,8.5,0.0057126047324949,2637.2878995815904,5110.626172052621,2
5409.0,98.0,41.9,4.3,2.34,0.01070325,267.78,6.75606792,70.01931097,25.17338277,0.169485955,4.637820301,8.5,0.005733937934125,2673.387496321211,5136.471418597066,2
5409.2,98.2,42.0,6.2,2.34,0.011178,268.923,6.549550560000001,70.01931097,25.17338277,0.169485955,4.637820301,8.5,0.0057095670507914,2481.5953623188407,5000.720210100047,1
5409.4,98.4,42.1,5.7,2.34,0.0107459999999999,268.78,6.54217494,70.01931097,25.17338277,0.169485955,4.637820301,8.5,0.0057126047324949,2578.4510552763822,4992.430249089271,2
5409.6,98.6,42.2,6.4,2.34,0.01161675,268.78,6.64543362,70.01931097,25.17338277,0.169485955,4.637820301,8.5,0.0057126047324949,2422.8261708309124,5071.232502921025,1
5409.8,98.8,42.2,4.3,2.34,0.011439,268.923,6.623306760000001,70.01931097,25.17338277,0.169485955,4.637820301,8.5,0.0057095670507914,2452.281856805665,5057.035403758476,2
5410.0,99.0,42.4,8.4,2.34,0.01112625,267.78,6.623306760000001,66.99791072,29.14801007,0.096084433,3.757994778,8.5,0.005733937934125,2521.213540950456,5035.540032010283,1
5410.2,99.2,42.4,3.5,2.34,0.0092564999999999,268.78,6.453667500000001,66.99791072,29.14801007,0.096084433,3.757994778,8.5,0.0057126047324949,2952.863393291201,4924.881187411338,2
5410.4,99.4,42.5,6.1,2.34,0.0111285,267.923,6.689687340000001,66.99791072,29.14801007,0.096084433,3.757994778,8.5,0.005730877528245,2545.966971289932,5088.722951881618,1
5410.6,99.6,42.7,7.1,2.33,0.00894825,268.78,6.579053040000001,66.99791072,29.14801007,0.096084433,3.757994778,8.5,0.0056881918917578,3113.930057832538,5042.109041750318,1
5410.8,99.8,42.7,2.5,2.34,0.00781875,268.78,6.453667500000001,66.99791072,29.14801007,0.096084433,3.757994778,8.5,0.0057126047324949,3495.8503597122312,4924.872921107511,2
5411.0,100.0,42.7,2.8,2.34,0.0115334999999999,267.78,6.69706296,69.13326703,27.10976241,0.086188486,3.670782083,8.5,0.005733937934125,2459.2735388216934,5091.616717157092,2
5411.2,100.2,42.9,8.1,2.34,0.01167975,268.923,6.564301800000001,69.13326703,27.10976241,0.086188486,3.670782083,8.5,0.0057095670507914,2380.3376613369296,5011.985833507014,1
5411.4,100.4,43.0,6.9,2.34,0.01044675,268.78,6.46841874,69.13326703,27.10976241,0.086188486,3.670782083,8.5,0.0057126047324949,2622.40944217101,4936.144780360582,1
5411.6,100.6,43.1,4.0,2.34,0.0103545,268.78,6.57167742,69.13326703,27.10976241,0.086188486,3.670782083,8.5,0.0057126047324949,2688.0087614080835,5014.941497450495,2
5411.8,100.8,43.2,7.4,2.33,0.01041075,268.923,6.54217494,69.13326703,27.10976241,0.086188486,3.670782083,8.5,0.0056851671916,2661.4830862329804,5016.522303217488,1
5412.0,101.0,43.3,5.3,2.33,0.01108575,268.78,6.47579436,70.61463721,24.80110653,0.170641301,4.413614963,8.5,0.0056881918917578,2474.067497462959,4962.98589815717,2
5412.2,101.2,43.4,7.3,2.33,0.010881,268.78,6.40203816,70.61463721,24.80110653,0.170641301,4.413614963,8.5,0.0056881918917578,2491.913846153846,4906.459411602548,1
5412.4,101.4,43.5,6.1,2.33,0.0114592499999999,268.78,6.424165020000001,70.61463721,24.80110653,0.170641301,4.413614963,8.5,0.0056881918917578,2374.346342038092,4923.420329039967,1
5412.6,101.6,43.6,7.0,2.33,0.01166625,268.78,6.53479932,70.61463721,24.80110653,0.170641301,4.413614963,8.5,0.0056881918917578,2372.38162391514,5008.209483205983,1
5412.8,101.8,43.7,4.7,2.33,0.01025325,268.78,6.64543362,70.61463721,24.80110653,0.170641301,4.413614963,8.5,0.0056881918917578,2745.0189861751155,5092.989323226841,2
5413.0,102.0,43.8,4.7,2.33,0.0109305,268.78,6.505296840000001,64.28918046,31.58244204,0.122485463,4.005892038,8.5,0.0056881918917578,2520.639077809799,4985.595129291659,2
5413.2,102.2,43.9,6.8,2.33,0.01179675,268.78,6.46841874,64.28918046,31.58244204,0.122485463,4.005892038,8.5,0.0056881918917578,2322.305367156208,4957.337455096972,1
5413.4,102.4,44.0,5.7,2.33,0.0029565,268.78,6.0480084,64.28918046,31.58244204,0.122485463,4.005892038,8.5,0.0056881918917578,8663.992694063927,4635.092365028367,2
5413.6,102.6,44.1,5.4,2.33,0.005778,268.923,6.5200480800000005,64.28918046,31.58244204,0.122485463,4.005892038,8.5,0.0056851671916,4779.217943925234,4999.529052534838,2
5413.8,102.8,44.2,5.9,2.33,0.0074362499999999,268.78,6.51267246,64.28918046,31.58244204,0.122485463,4.005892038,8.5,0.0056881918917578,3709.273270801816,4991.227570133024,1
5414.0,103.0,44.3,6.2,2.33,0.0148747499999999,268.78,6.365160060000001,64.87749453,30.58810349,0.017829108,4.516572862,8.5,0.0056881918917578,1812.3548268038123,4878.219718882542,1
5414.2,103.2,44.4,6.2,2.33,0.01420875,268.923,6.44629188,64.87749453,30.58810349,0.017829108,4.516572862,8.5,0.0056851671916,1921.4879619952496,4943.022142182712,1
5414.4,103.4,44.5,4.9,2.33,0.0141547499999999,268.78,6.38728692,64.87749453,30.58810349,0.017829108,4.516572862,8.5,0.0056881918917578,1911.163299952313,4895.173172067522,2
5414.6,103.6,44.6,6.6,2.32,0.014013,268.78,6.2471501400000005,64.87749453,30.58810349,0.017829108,4.516572862,8.5,0.0056637790510206,1888.140886319846,4808.410880098814,1
5414.8,103.8,44.7,5.8,2.32,0.0139499999999999,268.923,6.431540640000001,64.87749453,30.58810349,0.017829108,4.516572862,8.5,0.0056607673324086,1952.64990967742,4952.966601122303,2
5415.0,104.0,44.8,6.0,2.32,0.014013,268.78,6.3430332,64.92706517,29.18259476,0.228698766,5.6616413,8.5,0.0056637790510206,1917.120616570328,4882.210518901248,1
5415.2,104.2,44.9,6.1,2.32,0.0142515,268.923,6.306155100000001,64.92706517,29.18259476,0.228698766,5.6616413,8.5,0.0056607673324086,1874.077928639091,4856.409769528896,1
5415.4,104.4,45.0,7.3,2.32,0.0139905,268.78,6.379911300000001,64.92706517,29.18259476,0.228698766,5.6616413,8.5,0.0056637790510206,1931.367770987456,4910.594866000596,1
5415.6,104.6,45.1,4.8,2.32,0.01388475,268.78,6.5938042800000005,64.92706517,29.18259476,0.228698766,5.6616413,8.5,0.0056637790510206,2011.321808458921,5075.224221476251,2
