BITRPM_AVG__rpm,Comments__TOC/TOP,DOUT_AVG__ppg,SURFRPM_AVG__rpm,FLOWIN_AVG__gal/min,SPP_AVG__Psi,MSE__ksi,SPM02_AVG__Stk/min,well,DIN_AVG__ppg,FLOWOUTP_AVG__%,TIN_AVG__C,WOB_AVG__tf,TOUT_AVG__C,SPM01_AVG__Stk/min,ROPA_AVG__m/h,CEMENTP_AVG__Psi,DOC__in/rev,DEPTVD__m,CHKP_AVG__Psi,PITACTIVE_AVG__bbl,MOTORRPM_AVG__rpm,HP__hp,SPM03_AVG__Stk/min,TORQ_AVG__kLbf.ft,DEPMD__ft
77,TOC,11.7,77,764,1492,8.855939107,89,well_1,11.7,29.39,43.184,1.57,47.2,89,103.37,0,0.880884208,3082.39,0,246.194,0,85.4741051,0,5.83,3304
77,TOC,11.7,77,763,1492,9.037771167,89,well_1,11.69,27.46,43.211,1.56,47.2,89,102.14,0,0.870402563,3083.26,0,246.132,0,86.20715918,0,5.88,3305
77,TOC,11.7,77,763,1493,8.740886029,89,well_1,11.69,27.98,43.236,1.57,47.2,89,104.92,0,0.894092784,3084.11,0,246.107,0,85.62071592,0,5.84,3306
77,TOC,11.7,77,764,1492,8.967001042,89,well_1,11.69,28.48,43.23,1.58,47.2,89,101.56,0,0.865459999,3084.96,0,245.755,0,85.03427266,0,5.8,3307
77,TOC,11.7,77,763,1491,8.72151995,89,well_1,11.7,28.22,43.229,1.56,47.3,89,105.69,0,0.900654464,3085.82,0,246.182,0,86.06054836,0,5.87,3308
77,TOC,11.7,77,762,1490,9.075815175,89,well_1,11.7,26.67,43.265,1.56,47.3,89,101.19,0,0.862306984,3086.67,0,245.964,0,85.76732673,0,5.85,3309
77,TOC,11.7,77,764,1490,8.763803732,89,well_1,11.7,29.1,43.271,1.55,47.4,89,103.38,0,0.880969424,3087.52,0,245.962,0,84.59444021,0,5.77,3310
77,TOC,11.7,77,764,1492,8.563277534,89,well_1,11.7,27.73,43.296,1.56,47.4,89,106.19,0,0.904915295,3088.38,0,245.662,0,84.88766184,0,5.79,3311
77,TOC,11.69,77,763,1492,8.46807427,89,well_1,11.7,27.38,43.301,1.56,47.4,89,108.32,0,0.923066435,3089.23,0,245.411,0,85.62071592,0,5.84,3312
77,TOC,11.7,77,764,1491,8.985562586,89,well_1,11.7,28.62,43.236,1.55,47.4,89,101.51,0,0.865033916,3090.09,0,245.604,0,85.18088347,0,5.81,3313
77,TOC,11.69,77,762,1492,8.855077808,89,well_1,11.7,27.87,43.198,1.54,47.4,89,104.43,0,0.889917169,3090.94,0,245.888,0,86.35376999,0,5.89,3314
77,TOC,11.7,77,764,1493,8.629054172,89,well_1,11.7,28.74,43.224,1.53,47.4,89,106.27,0,0.905597028,3091.8,0,245.918,0,85.62071592,0,5.84,3315
77,TOC,11.7,77,764,1492,8.347540305,89,well_1,11.7,26.67,43.23,1.53,47.3,89,109.88,0,0.936360228,3092.66,0,245.43,0,85.62071592,0,5.84,3316
77,TOC,11.7,77,763,1492,9.760232767,89,well_1,11.7,27.46,43.193,1.54,47.4,89,93.72,0,0.798650169,3093.51,0,245.487,0,85.4741051,0,5.83,3317
77,TOC,11.7,77,764,1491,10.37335806,89,well_1,11.7,27.5,43.19,1.52,47.3,89,87.99,0,0.749821045,3094.37,0,245.345,0,85.32749429,0,5.82,3318
77,TOC,11.7,77,764,1491,17.01574115,89,well_1,11.7,27.5,43.19,1.52,47.3,89,53.52,0,0.456079354,3095.22,0,245.345,0,85.32749429,0,5.82,3319
77,TOC,11.7,77,764,1491,47.72085278,89,well_1,11.7,27.5,43.19,1.51,47.3,89,19.04,0,0.162252446,3096.07,0,245.345,0,85.32749429,0,5.82,3320
77,TOC,11.69,77,762,1488,14.29942332,89,well_1,11.7,27.18,43.254,1.52,47.4,89,61.43,0,0.523485701,3096.93,0,245.07,0,82.24866717,0,5.61,3321
77,TOC,11.7,77,763,1491,10.14535953,89,well_1,11.7,28.65,43.304,1.5,47.5,89,88.89,0,0.757490541,3097.82,0,245.155,0,84.30121858,0,5.75,3322
77,TOC,11.69,77,763,1489,11.37438454,89,well_1,11.7,27.96,43.358,1.49,47.6,89,79.37,0,0.676364318,3098.66,0,245.26,0,84.4478294,0,5.76,3323
77,TOC,11.7,77,762,1490,11.41599778,89,well_1,11.7,28.97,43.372,1.47,47.6,89,78.25,0,0.666820057,3099.49,0,245.123,0,83.56816451,0,5.7,3324
77,TOC,11.7,77,764,1490,11.43331973,89,well_1,11.7,27.76,43.356,1.46,47.6,89,79.91,0,0.680966016,3100.35,0,244.547,0,85.4741051,0,5.83,3325
77,TOC,11.7,77,765,1490,10.40524336,89,well_1,11.7,28.68,43.345,1.44,47.6,89,87.24,0,0.743429799,3101.21,0,244.852,0,84.88766184,0,5.79,3326
77,TOC,11.7,77,764,1489,11.9250304,89,well_1,11.69,27.69,43.312,1.43,47.7,89,76.46,0,0.651566281,3102.06,0,244.538,0,85.32749429,0,5.82,3327
77,TOC,11.7,77,764,1491,11.55145594,90,well_1,11.7,27.59,43.303,1.41,47.7,89,77.99,0,0.664604424,3102.91,0,244.997,0,84.30121858,0,5.75,3328
77,TOC,11.7,77,762,1491,11.12735428,89,well_1,11.7,29.31,43.304,1.39,47.7,89,80.69,0,0.687612912,3103.76,0,244.475,0,84.00799695,0,5.73,3329
77,TOC,11.7,77,763,1492,10.22184794,89,well_1,11.7,28.38,43.331,1.39,47.8,89,88.49,0,0.754081876,3104.61,0,244.689,0,84.59444021,0,5.77,3330
77,TOC,11.7,77,764,1491,13.11901526,89,well_1,11.7,28.41,43.352,1.38,47.8,89,69.58,0,0.592937246,3105.47,0,244.257,0,85.4741051,0,5.83,3331
77,TOC,11.7,77,762,1490,13.33541504,89,well_1,11.69,28.05,43.344,1.36,47.9,89,68.09,0,0.58023997,3106.33,0,244.437,0,85.03427266,0,5.8,3332
77,TOC,11.7,77,764,1490,12.41382536,89,well_1,11.69,27.56,43.266,1.36,47.9,89,72.41,0,0.61705355,3107.18,0,244.227,0,84.15460777,0,5.74,3333
77,TOC,11.7,77,763,1491,12.47097681,89,well_1,11.69,28.01,43.302,1.35,47.9,89,72.2,0,0.615264001,3108.04,0,244.158,0,84.30121858,0,5.75,3334
77,TOC,11.69,77,763,1490,14.27337967,89,well_1,11.69,28.65,43.319,1.35,47.9,89,62.61,0,0.533541262,3108.89,0,244.064,0,83.71477532,0,5.71,3335
77,TOC,11.69,77,763,1493,12.61353761,89,well_1,11.69,26.54,43.34,1.34,48.1,89,71.13,0,0.606145823,3109.75,0,244.089,0,84.00799695,0,5.73,3336
77,TOC,11.69,77,763,1491,12.25477163,89,well_1,11.69,29.28,43.363,1.32,48.1,89,73.6,0,0.627194328,3110.6,0,243.663,0,84.4478294,0,5.76,3337
77,TOC,11.7,77,762,1491,13.2616578,89,well_1,11.69,28.54,43.395,1.31,48.1,89,68.46,0,0.583392985,3111.45,0,243.937,0,85.03427266,0,5.8,3338
77,TOC,11.7,77,763,1489,14.70379276,89,well_1,11.69,29.95,43.407,1.29,47.9,89,61.08,0,0.520503119,3112.31,0,244.107,0,84.15460777,0,5.74,3339
77,TOC,11.7,77,763,1490,14.39712356,89,well_1,11.7,28.68,43.393,1.28,47.9,89,62.71,0,0.534393428,3113.16,0,243.757,0,84.59444021,0,5.77,3340
77,TOC,11.7,77,763,1490,13.88826025,89,well_1,11.69,29.03,43.352,1.28,48,89,64.34,0,0.548283737,3114.01,0,243.584,0,83.71477532,0,5.71,3341
77,TOC,11.7,77,764,1490,13.50724393,89,well_1,11.69,28.74,43.364,1.28,48,89,65.93,0,0.56183318,3114.87,0,243.487,0,83.42155369,0,5.69,3342
77,TOC,11.7,77,762,1491,13.71094537,89,well_1,11.69,27.47,43.341,1.28,48.1,89,65.86,0,0.561236664,3115.72,0,243.38,0,84.59444021,0,5.77,3343
77,TOC,11.7,77,763,1491,14.50284025,89,well_1,11.71,28.76,43.409,1.26,48.1,89,62.14,0,0.529536081,3116.56,0,243.493,0,84.4478294,0,5.76,3344
77,TOC,11.7,77,762,1490,14.69293559,89,well_1,11.7,28.09,43.362,1.24,48,89,61.33,0,0.522633534,3117.43,0,243.231,0,84.4478294,0,5.76,3345
77,TOC,11.7,77,764,1490,13.70568793,89,well_1,11.71,27.01,43.394,1.23,47.9,89,65.99,0,0.56234448,3118.3,0,243.525,0,84.74105103,0,5.78,3346
77,TOC,11.7,77,762,1491,14.75095802,89,well_1,11.71,27.98,43.409,1.23,47.7,89,60.45,0,0.515134472,3119.15,0,243.361,0,83.56816451,0,5.7,3347
77,TOC,11.7,77,763,1492,13.52161748,89,well_1,11.7,28.76,43.43,1.23,47.6,89,65.85,0,0.561151447,3119.98,0,242.47,0,83.42155369,0,5.69,3348
77,TOC,11.7,77,763,1491,14.02488885,89,well_1,11.7,28.51,43.435,1.24,47.7,89,64.15,0,0.546664621,3120.84,0,236.335,0,84.30121858,0,5.75,3349
77,TOC,11.69,77,763,1491,14.92342494,89,well_1,11.69,27.57,43.457,1.24,47.8,89,60.17,0,0.512748406,3121.68,0,235.875,0,84.15460777,0,5.74,3350
77,TOC,11.69,77,763,1492,14.25762877,89,well_1,11.69,27.3,43.455,1.24,47.8,89,62.77,0,0.534904728,3122.54,0,235.934,0,83.86138614,0,5.72,3351
77,TOC,11.69,77,762,1492,14.35517144,89,well_1,11.69,28.87,43.467,1.24,47.9,89,62.56,0,0.533115179,3123.4,0,235.964,0,84.15460777,0,5.74,3352
77,TOC,11.69,77,763,1492,14.19250414,89,well_1,11.69,27.46,43.473,1.24,48.1,89,63.5,0,0.541125541,3124.24,0,235.723,0,84.4478294,0,5.76,3353
77,TOC,11.69,77,763,1491,13.93531642,89,well_1,11.69,27.82,43.498,1.37,48.1,89,64.7,0,0.551351536,3125.11,0,235.79,0,84.4478294,0,5.76,3354
77,TOC,11.69,77,760,1487,16.23243581,89,well_1,11.7,28.02,43.394,1.49,44.8,89,54.18,0,0.461703651,3125.96,0,237.825,0,82.39527799,0,5.62,3355
76,TOC,11.69,76,732,1404,15.4198171,87,well_1,11.7,27.9,42.23,0.96,44.2,84,58.73,0,0.50706244,3126.81,0,233.431,0,84.9428789,0,5.87,3356
76,TOC,11.69,76,733,1404,16.1003799,87,well_1,11.7,27.36,42.206,0.96,44.3,84,56.05,0,0.483923885,3127.66,0,233.635,0,84.65346535,0,5.85,3357
76,TOC,11.69,76,734,1404,15.97098468,87,well_1,11.69,27.36,42.238,0.97,44.4,84,56.41,0,0.487032049,3128.54,0,233.696,0,84.50875857,0,5.84,3358
76,TOC,11.69,76,733,1405,15.93435136,87,well_1,11.69,28.05,42.331,0.97,44.4,84,56.54,0,0.488154441,3129.38,0,233.555,0,84.50875857,0,5.84,3359
76,TOC,11.69,76,733,1405,16.89544618,87,well_1,11.7,28,42.354,0.96,44.5,84,52.95,0,0.457159138,3130.26,0,233.408,0,83.92993145,0,5.8,3360
76,TOC,11.69,76,734,1405,15.12480144,87,well_1,11.7,28.76,42.347,0.97,44.5,84,59.88,0,0.516991297,3131.08,0,233.475,0,84.9428789,0,5.87,3361
76,TOC,11.69,76,735,1405,17.34438466,88,well_1,11.7,28.13,42.38,0.96,44.2,84,52.11,0,0.449906755,3131.98,0,232.968,0,84.79817212,0,5.86,3362
76,TOC,11.69,76,733,1405,16.38471095,87,well_1,11.7,27.08,42.389,0.94,44.3,84,54.79,0,0.47304531,3132.78,0,233.024,0,84.21934501,0,5.82,3363
76,TOC,11.69,76,733,1405,17.51228563,87,well_1,11.7,26.69,42.368,0.93,44.4,84,51.87,0,0.447834646,3133.65,0,232.985,0,85.23229246,0,5.89,3364
76,TOC,11.69,76,734,1404,16.68010794,87,well_1,11.7,27.92,42.4,0.94,44.4,84,53.91,0,0.465447576,3134.5,0,232.757,0,84.36405179,0,5.83,3365
76,TOC,11.69,76,734,1404,14.61480964,88,well_1,11.7,27.56,42.397,0.94,44.4,84,61.97,0,0.535035917,3135.34,0,231.421,0,84.9428789,0,5.87,3366
76,TOC,11.69,76,734,1406,14.83283433,87,well_1,11.7,28.04,42.401,1.01,44.4,84,60.34,0,0.52096284,3136.21,0,229.212,0,83.92993145,0,5.8,3367
76,TOC,11.69,76,734,1412,15.92301607,87,well_1,11.71,28.12,42.453,1.23,44.4,84,56.52,0,0.487981765,3137.1,0,228.71,0,84.36405179,0,5.83,3368
76,TOC,11.69,76,731,1417,17.13671032,87,well_1,11.72,28.28,42.588,1.1,44.4,84,52.85,0,0.456295759,3137.96,0,227.484,0,84.9428789,0,5.87,3369
76,TOC,11.69,76,734,1417,0.365674274,88,well_1,11.71,27.06,42.592,1.34,45.6,84,63.97,0,0.552303495,3138.78,0,228.325,0,1.881188119,0,0.13,3370
76,TOC,11.69,76,732,1417,2.90420504,88,well_1,11.73,27.12,42.498,1.1,45.9,84,81.77,0,0.705984943,3139.62,0,239.259,0,21.99543031,0,1.52,3371
76,TOC,11.69,76,738,1426,11.42619466,88,well_1,11.69,27.26,42.577,1.4,45.8,84,80.8,0,0.697610167,3140.47,0,226.836,0,86.38994669,0,5.97,3372
76,TOC,11.69,76,736,1426,11.62933167,88,well_1,11.69,27.39,42.606,1.4,45.9,84,78.85,0,0.680774278,3141.33,0,227.006,0,85.81111957,0,5.93,3373
76,TOC,11.69,76,737,1426,11.24298825,88,well_1,11.69,26.94,42.651,1.4,45.9,84,80.61,0,0.695969747,3142.19,0,226.864,0,84.79817212,0,5.86,3374
76,TOC,11.69,76,737,1426,11.20756503,88,well_1,11.69,27.67,42.685,1.4,45.9,84,82.66,0,0.713669015,3143.05,0,226.871,0,86.67936024,0,5.99,3375
76,TOC,11.69,76,737,1425,12.0701954,88,well_1,11.69,26.48,42.696,1.39,46,84,75.57,0,0.65245545,3143.88,0,227.101,0,85.37699924,0,5.9,3376
76,TOC,11.69,76,737,1425,10.59392093,88,well_1,11.69,28.02,42.713,1.41,46.1,84,85.87,0,0.741383478,3144.77,0,227.391,0,85.08758568,0,5.88,3377
76,TOC,11.69,76,737,1426,11.0267646,88,well_1,11.69,28.3,42.726,1.4,46.1,84,82.9,0,0.715741124,3145.6,0,226.668,0,85.52170602,0,5.91,3378
76,TOC,11.69,76,737,1426,11.57432858,88,well_1,11.69,28.94,42.745,1.42,46.1,84,79.9,0,0.689839757,3146.48,0,227.151,0,86.53465347,0,5.98,3379
76,TOC,11.69,76,737,1426,12.46605412,88,well_1,11.69,27.67,42.731,1.4,46.2,84,73.41,0,0.633806465,3147.31,0,227.383,0,85.6664128,0,5.92,3380
76,TOC,11.69,76,737,1425,10.30102734,88,well_1,11.69,27.66,42.714,1.42,46.2,84,89.53,0,0.772983147,3148.15,0,227.301,0,86.24523991,0,5.96,3381
76,TOC,11.69,76,737,1424,11.80121799,88,well_1,11.69,27.84,42.717,1.4,46.2,84,76.91,0,0.664024727,3149.03,0,227.02,0,84.9428789,0,5.87,3382
76,TOC,11.7,76,737,1424,11.69274162,88,well_1,11.69,29,42.753,1.41,46.2,84,80.01,0,0.690789474,3149.86,0,227.208,0,87.54760091,0,6.05,3383
76,TOC,11.7,76,738,1424,12.0237007,88,well_1,11.69,28.34,42.779,1.42,46.1,84,77.8,0,0.6717088,3150.74,0,226.933,0,87.54760091,0,6.05,3384
76,TOC,11.7,76,736,1424,11.672032,88,well_1,11.69,29.18,42.799,1.4,46.2,84,79.62,0,0.687422296,3151.58,0,227.209,0,86.9687738,0,6.01,3385
76,TOC,11.7,76,737,1424,12.0274635,88,well_1,11.69,27.63,42.811,1.42,46.3,84,76.49,0,0.660398536,3152.42,0,227.376,0,86.10053313,0,5.95,3386
76,TOC,11.7,76,737,1424,11.40839689,88,well_1,11.69,28.34,42.816,1.4,46.3,84,80.52,0,0.695192706,3153.3,0,227.336,0,85.95582635,0,5.94,3387
76,TOC,11.7,76,738,1424,12.55814879,88,well_1,11.69,28.17,42.803,1.4,46.3,84,72.5,0,0.625949717,3154.15,0,227.497,0,85.23229246,0,5.89,3388
76,TOC,11.7,76,737,1424,12.68318634,88,well_1,11.69,27.18,42.818,1.38,46.2,84,73.24,0,0.632338721,3155.02,0,226.695,0,86.9687738,0,6.01,3389
76,TOC,11.7,76,737,1424,13.61976919,88,well_1,11.69,27.44,42.865,1.4,46.3,84,67.62,0,0.583816826,3155.85,0,226.802,0,86.24523991,0,5.96,3390
76,TOC,11.7,76,738,1425,12.48427908,88,well_1,11.69,29.94,42.86,1.4,46.4,84,73.55,0,0.635015195,3156.71,0,226.63,0,85.95582635,0,5.94,3391
76,TOC,11.7,76,737,1425,13.27793773,88,well_1,11.69,28.64,42.864,1.37,46.5,84,68.78,0,0.593832021,3157.58,0,226.791,0,85.52170602,0,5.91,3392
76,TOC,11.7,76,737,1425,13.16952607,88,well_1,11.69,28.24,42.907,1.38,46.5,84,69.82,0,0.602811162,3158.41,0,226.693,0,86.10053313,0,5.95,3393
76,TOC,11.7,76,737,1425,13.557087,88,well_1,11.69,28.69,42.929,1.39,46.6,84,67.59,0,0.583557812,3159.26,0,226.702,0,85.81111957,0,5.93,3394
76,TOC,11.7,76,737,1425,12.82000645,88,well_1,11.69,27.84,42.95,1.38,46.7,84,71.37,0,0.616193535,3160.13,0,226.68,0,85.6664128,0,5.92,3395
76,TOC,11.7,76,737,1425,13.0220201,88,well_1,11.69,27.69,42.97,1.37,46.7,84,69.9,0,0.603501865,3160.98,0,226.481,0,85.23229246,0,5.89,3396
75,TOC,11.7,75,737,1424,12.83876199,88,well_1,11.7,28.23,42.963,1.38,46.8,84,70.09,0,0.613210849,3161.83,0,226.305,0,84.25361767,0,5.9,3397
75,TOC,11.7,75,737,1425,14.02091058,88,well_1,11.7,28.43,42.966,1.36,46.8,84,64.48,0,0.564129484,3162.68,0,226.456,0,84.68202589,0,5.93,3398
75,TOC,11.7,75,738,1426,11.98007453,88,well_1,11.69,28.49,42.958,1.38,46.8,84,74.5,0,0.651793526,3163.55,0,226.623,0,83.53960396,0,5.85,3399
76,TOC,11.7,76,737,1426,13.82450935,88,well_1,11.7,28.28,42.977,1.37,46.8,84,66.05,0,0.570261776,3164.38,0,226.525,0,85.52170602,0,5.91,3400
76,TOC,11.7,76,737,1425,13.30402152,88,well_1,11.7,28.29,42.975,1.37,46.9,84,68.18,0,0.588651747,3165.24,0,226.63,0,84.9428789,0,5.87,3401
76,TOC,11.7,76,737,1426,12.64844011,88,well_1,11.7,28.61,42.994,1.37,47,84,72.34,0,0.624568311,3166.1,0,226.456,0,85.6664128,0,5.92,3402
75,TOC,11.7,75,738,1426,13.00879984,88,well_1,11.7,27.29,43.01,1.38,47,84,69.17,0,0.605161855,3166.96,0,226.491,0,84.25361767,0,5.9,3403
76,TOC,11.7,76,737,1426,14.43023265,88,well_1,11.7,28.22,43.03,1.37,47.1,84,63.16,0,0.545310126,3167.8,0,226.451,0,85.37699924,0,5.9,3404
76,TOC,11.7,76,737,1426,11.96639962,88,well_1,11.7,27.66,43.045,1.38,47.1,84,75.58,0,0.652541788,3168.67,0,226.222,0,84.65346535,0,5.85,3405
76,TOC,11.7,76,736,1426,13.68025847,88,well_1,11.7,27.15,43.047,1.38,47.1,84,67.09,0,0.579240917,3169.53,0,226.289,0,85.95582635,0,5.94,3406
76,TOC,11.7,76,736,1427,14.21097368,88,well_1,11.7,28.12,43.044,1.38,47.1,84,64.14,0,0.553771239,3170.36,0,226.084,0,85.37699924,0,5.9,3407
75,TOC,11.7,75,737,1426,12.70699619,88,well_1,11.7,27.72,43.048,1.38,47.1,84,71.06,0,0.621697288,3171.23,0,226.304,0,84.53922315,0,5.92,3408
75,TOC,11.7,75,737,1426,12.54836822,88,well_1,11.7,28.61,43.041,1.38,47.1,84,72.57,0,0.634908136,3172.06,0,226.163,0,85.25323686,0,5.97,3409
76,TOC,11.7,76,737,1428,12.36344437,88,well_1,11.7,26.65,43.066,1.37,47.1,84,74.64,0,0.644426026,3172.92,0,226.479,0,86.38994669,0,5.97,3410
75,TOC,11.7,75,737,1427,14.39269036,88,well_1,11.7,27.18,43.074,1.36,47.1,84,63.02,0,0.55135608,3173.78,0,226.48,0,84.96763138,0,5.95,3411
76,TOC,11.7,76,737,1428,12.67353282,88,well_1,11.7,29.1,43.074,1.36,47.1,84,71.95,0,0.621201133,3174.64,0,226.243,0,85.37699924,0,5.9,3412
75,TOC,11.7,75,737,1428,13.17784297,88,well_1,11.7,27.83,43.074,1.35,47.1,84,68.62,0,0.600349956,3175.48,0,226.238,0,84.68202589,0,5.93,3413
75,TOC,11.7,75,737,1428,13.50277317,88,well_1,11.7,27.96,43.062,1.36,47.1,84,67.19,0,0.58783902,3176.34,0,225.919,0,84.96763138,0,5.95,3414
75,TOC,11.7,75,736,1429,14.23935789,88,well_1,11.7,27.86,43.092,1.36,47.1,84,63.38,0,0.554505687,3177.2,0,226.404,0,84.53922315,0,5.92,3415
75,TOC,11.7,75,738,1428,12.6388214,88,well_1,11.7,27,43.113,1.37,47.1,84,70.96,0,0.620822397,3178.05,0,226.431,0,83.96801219,0,5.88,3416
76,TOC,11.7,76,737,1428,15.12564805,88,well_1,11.7,27.67,43.143,1.38,47.1,84,60.86,0,0.525452411,3178.92,0,226.154,0,86.24523991,0,5.96,3417
75,TOC,11.7,75,736,1428,11.89299429,88,well_1,11.7,27.15,43.168,1.39,47.1,84,76.59,0,0.67007874,3179.78,0,226.014,0,85.25323686,0,5.97,3418
75,TOC,11.7,75,737,1427,13.22724453,88,well_1,11.7,28.06,43.191,1.38,47.1,84,68.83,0,0.602187227,3180.63,0,226.064,0,85.25323686,0,5.97,3419
75,TOC,11.7,75,737,1428,13.44366609,88,well_1,11.7,27.83,43.198,1.38,47.1,84,66.81,0,0.584514436,3181.48,0,225.965,0,84.11081493,0,5.89,3420
75,TOC,11.7,75,738,1426,14.27145136,88,well_1,11.7,27.83,43.204,1.39,47.1,84,63.99,0,0.55984252,3182.32,0,226.359,0,85.53884235,0,5.99,3421
76,TOC,11.7,76,737,1428,12.61456948,88,well_1,11.7,28.33,43.217,1.38,47.1,84,73.15,0,0.63156168,3183.21,0,225.591,0,86.38994669,0,5.97,3422
75,TOC,11.7,75,736,1429,15.00427635,88,well_1,11.7,27.5,43.22,1.39,47.1,84,60.65,0,0.530621172,3184.03,0,225.699,0,85.25323686,0,5.97,3423
76,TOC,11.7,76,737,1428,13.41077174,88,well_1,11.7,28.33,43.232,1.39,47.1,84,68.1,0,0.587961044,3184.88,0,225.833,0,85.52170602,0,5.91,3424
75,TOC,11.7,75,737,1428,14.04448639,88,well_1,11.7,27.87,43.234,1.4,47.1,84,65.03,0,0.568941382,3185.73,0,225.841,0,85.53884235,0,5.99,3425
75,TOC,11.7,75,738,1429,13.7576634,88,well_1,11.7,27.44,43.255,1.42,47.1,84,65.73,0,0.575065617,3186.59,0,225.711,0,84.68202589,0,5.93,3426
75,TOC,11.7,75,738,1429,12.32177099,88,well_1,11.7,28.05,43.287,1.41,47.9,84,73.67,0,0.644531934,3187.44,0,225.663,0,84.96763138,0,5.95,3427
75,TOC,11.7,75,737,1428,14.26907401,88,well_1,11.7,29.1,43.317,1.41,48,84,63.47,0,0.555293088,3188.3,0,225.57,0,84.82482864,0,5.94,3428
75,TOC,11.7,75,737,1429,13.8125814,88,well_1,11.7,28.37,43.327,1.42,48,84,66.13,0,0.578565179,3189.16,0,225.568,0,85.53884235,0,5.99,3429
75,TOC,11.7,75,737,1431,11.98264973,88,well_1,11.7,28.16,43.323,1.41,48.1,84,75.51,0,0.660629921,3190.04,0,225.29,0,84.68202589,0,5.93,3430
75,TOC,11.7,75,738,1430,14.718809,88,well_1,11.7,27.98,43.325,1.42,48.1,84,62.25,0,0.544619423,3190.88,0,225.383,0,85.82444783,0,6.01,3431
75,TOC,11.7,75,737,1429,13.82023234,88,well_1,11.7,28.44,43.346,1.41,48.2,84,65.65,0,0.574365704,3191.79,0,225.607,0,84.96763138,0,5.95,3432
76,TOC,11.7,76,738,1430,14.20610265,88,well_1,11.7,28.17,43.364,1.41,48.2,84,64.82,0,0.559642216,3192.58,0,225.228,0,86.24523991,0,5.96,3433
75,TOC,11.7,75,738,1430,14.37067216,88,well_1,11.7,27.5,43.374,1.41,48.2,84,63.55,0,0.555993001,3193.45,0,225.451,0,85.53884235,0,5.99,3434
75,TOC,11.7,75,736,1429,12.07703512,88,well_1,11.7,28.33,43.385,1.4,48.2,84,75.42,0,0.65984252,3194.29,0,225.141,0,85.25323686,0,5.97,3435
75,TOC,11.7,75,737,1430,15.2663176,88,well_1,11.7,27.65,43.396,1.42,48.3,84,59.51,0,0.520647419,3195.15,0,225.133,0,85.11043412,0,5.96,3436
76,TOC,11.7,76,737,1430,14.08290632,88,well_1,11.7,26.74,43.395,1.42,48.4,84,65.83,0,0.568362343,3196.01,0,225.083,0,86.82406702,0,6,3437
75,TOC,11.7,75,737,1431,15.14995892,88,well_1,11.7,27.12,43.39,1.42,48.4,84,60.17,0,0.526421697,3196.87,0,225.118,0,85.3960396,0,5.98,3438
75,TOC,11.7,75,737,1431,12.36396361,88,well_1,11.7,26.56,43.402,1.42,48.4,84,73.79,0,0.645581802,3197.72,0,225.157,0,85.3960396,0,5.98,3439
75,TOC,11.7,75,737,1432,15.4563193,88,well_1,11.7,27.54,43.413,1.4,48.5,84,58.97,0,0.51592301,3198.56,0,225.099,0,85.3960396,0,5.98,3440
75,TOC,11.7,75,737,1430,12.7498951,88,well_1,11.7,28.52,43.435,1.41,48.5,84,72.98,0,0.638495188,3199.45,0,225.225,0,87.10967251,0,6.1,3441
75,TOC,11.7,75,737,1430,15.96490721,88,well_1,11.7,27.86,43.452,1.41,48.6,84,57.85,0,0.506124234,3200.29,0,225.392,0,86.53846154,0,6.06,3442
,,,,,,#VALUE!,,well_1,,,,WOB_AVG,,,,,#DIV/0!,,,,,,,,DEPMD
,,,,,,#VALUE!,,well_1,,,,tf ,,,,,#DIV/0!,,,,,,,,m
75,TOP,11.7,75,738,1431,13.79057525,88,well_1,11.7,27.67,43.451,1.42,48.6,84,67.01,0,0.586264217,3201.15,0,225.331,0,86.53846154,0,6.06,3443
75,TOP,11.7,75,737,1431,14.34377009,88,well_1,11.7,29.02,43.446,1.41,48.6,84,64.52,0,0.56447944,3201.98,0,225.068,0,86.68126428,0,6.07,3444
75,TOP,11.7,75,737,1431,13.90370513,88,well_1,11.7,27.6,43.469,1.41,48.5,84,66.68,0,0.583377078,3202.86,0,225.246,0,86.82406702,0,6.08,3445
75,TOP,11.7,75,739,1436,13.81426824,88,well_1,11.7,28.24,43.471,1.4,48.5,85,66.67,0,0.583289589,3203.69,0,225.181,0,86.25285605,0,6.04,3446
75,TOP,11.7,75,737,1433,14.25014999,88,well_1,11.7,27.49,43.488,1.39,48.5,84,64.3,0,0.562554681,3204.59,0,224.892,0,85.82444783,0,6.01,3447
76,TOP,11.7,76,737,1432,17.24992292,88,well_1,11.7,27.18,43.492,1.4,48.5,84,54.06,0,0.466742644,3205.42,0,224.661,0,87.40289414,0,6.04,3448
75,TOP,11.7,75,737,1435,15.42756964,88,well_1,11.7,26.98,43.505,1.38,48.5,84,59.67,0,0.522047244,3206.27,0,224.829,0,86.25285605,0,6.04,3449
75,TOP,11.7,75,737,1432,19.2447124,88,well_1,11.7,28.69,43.518,1.37,48.7,84,47.8,0,0.418197725,3207.15,0,224.862,0,86.25285605,0,6.04,3450
75,TOP,11.7,75,737,1431,16.54232906,88,well_1,11.7,27.29,43.539,1.38,48.8,84,57.57,0,0.503674541,3207.98,0,224.822,0,89.25171363,0,6.25,3451
75,TOP,11.7,75,738,1433,16.68507209,88,well_1,11.7,29.07,43.557,1.37,48.8,84,56.07,0,0.490551181,3208.86,0,224.718,0,87.68088347,0,6.14,3452
